branchname,DATE,DAY,HOUR,CKO,RENEW,RETURNS,TOTAL_CKO_RENEW_RETURN,CKO_BORROWERS,RENEW_BORROWERS,CKO_AND_RENEW_BORROWERS
"Rossville Community Library",2023-05-20,Saturday,"10:00 - 10:59",7,0,8,15,3,0,3
"Rossville Community Library",2023-05-20,Saturday,"11:00 - 11:59",9,0,1,10,3,0,3
"Rossville Community Library",2023-05-21,Sunday,"18:00 - 18:59",0,1,0,1,0,1,1
"Rossville Community Library",2023-05-22,Monday,"8:00 - 8:59",0,0,16,16,0,0,
"Rossville Community Library",2023-05-22,Monday,"9:00 - 9:59",1,0,7,8,1,0,1
"Rossville Community Library",2023-05-22,Monday,"10:00 - 10:59",0,0,16,16,0,0,
"Rossville Community Library",2023-05-22,Monday,"11:00 - 11:59",0,3,3,6,0,1,1
"Rossville Community Library",2023-05-22,Monday,"12:00 - 12:59",6,0,5,11,3,0,3
"Rossville Community Library",2023-05-22,Monday,"13:00 - 13:59",0,0,7,7,0,0,
"Rossville Community Library",2023-05-22,Monday,"14:00 - 14:59",13,9,10,32,8,4,11
"Rossville Community Library",2023-05-22,Monday,"15:00 - 15:59",3,4,4,11,2,2,3
"Rossville Community Library",2023-05-22,Monday,"16:00 - 16:59",10,6,4,20,6,1,6
"Rossville Community Library",2023-05-22,Monday,"17:00 - 17:59",3,4,13,20,1,1,2
"Rossville Community Library",2023-05-22,Monday,"18:00 - 18:59",0,0,1,1,0,0,
"Rossville Community Library",2023-05-23,Tuesday,"9:00 - 9:59",7,0,42,49,2,0,2
"Rossville Community Library",2023-05-23,Tuesday,"10:00 - 10:59",6,1,9,16,3,1,4
"Rossville Community Library",2023-05-23,Tuesday,"11:00 - 11:59",12,1,8,21,3,1,3
"Rossville Community Library",2023-05-23,Tuesday,"12:00 - 12:59",2,3,3,8,2,2,3
"Rossville Community Library",2023-05-23,Tuesday,"13:00 - 13:59",1,0,9,10,1,0,1
"Rossville Community Library",2023-05-23,Tuesday,"14:00 - 14:59",1,7,4,12,1,1,1
"Rossville Community Library",2023-05-23,Tuesday,"15:00 - 15:59",9,0,2,11,1,0,1
"Rossville Community Library",2023-05-23,Tuesday,"16:00 - 16:59",0,0,6,6,0,0,
"Rossville Community Library",2023-05-23,Tuesday,"17:00 - 17:59",8,0,3,11,1,0,1
"Rossville Community Library",2023-05-23,Tuesday,"18:00 - 18:59",0,0,12,12,0,0,
"Rossville Community Library",2023-05-24,Wednesday,"8:00 - 8:59",0,0,29,29,0,0,
"Rossville Community Library",2023-05-24,Wednesday,"9:00 - 9:59",1,0,32,33,1,0,1
"Rossville Community Library",2023-05-24,Wednesday,"10:00 - 10:59",2,3,0,5,1,1,1
"Rossville Community Library",2023-05-24,Wednesday,"11:00 - 11:59",10,0,7,17,5,0,5
"Rossville Community Library",2023-05-24,Wednesday,"12:00 - 12:59",6,0,5,11,2,0,2
"Rossville Community Library",2023-05-24,Wednesday,"13:00 - 13:59",14,0,11,25,3,0,3
"Rossville Community Library",2023-05-24,Wednesday,"14:00 - 14:59",1,0,12,13,1,0,1
"Rossville Community Library",2023-05-24,Wednesday,"15:00 - 15:59",2,1,18,21,1,1,2
"Rossville Community Library",2023-05-24,Wednesday,"16:00 - 16:59",31,0,6,37,5,0,5
"Rossville Community Library",2023-05-24,Wednesday,"18:00 - 18:59",0,0,8,8,0,0,
"Rossville Community Library",2023-05-24,Wednesday,"20:00 - 20:59",0,2,0,2,0,1,1
"Rossville Community Library",2023-05-25,Thursday,"9:00 - 9:59",1,3,32,36,1,1,2
"Rossville Community Library",2023-05-25,Thursday,"10:00 - 10:59",0,0,7,7,0,0,
"Rossville Community Library",2023-05-25,Thursday,"11:00 - 11:59",29,0,1,30,4,0,4
"Rossville Community Library",2023-05-25,Thursday,"12:00 - 12:59",13,0,2,15,4,0,4
"Rossville Community Library",2023-05-25,Thursday,"13:00 - 13:59",4,2,4,10,2,1,2
"Rossville Community Library",2023-05-25,Thursday,"14:00 - 14:59",1,0,3,4,1,0,1
"Rossville Community Library",2023-05-25,Thursday,"15:00 - 15:59",2,0,3,5,1,0,1
"Rossville Community Library",2023-05-25,Thursday,"16:00 - 16:59",2,0,7,9,1,0,1
"Rossville Community Library",2023-05-25,Thursday,"17:00 - 17:59",8,0,10,18,4,0,4
"Rossville Community Library",2023-05-25,Thursday,"19:00 - 19:59",0,1,0,1,0,1,1
"Rossville Community Library",2023-05-25,Thursday,"21:00 - 21:59",0,1,0,1,0,1,1
"Rossville Community Library",2023-05-26,Friday,"7:00 - 7:59",0,2,0,2,0,1,1
"Rossville Community Library",2023-05-26,Friday,"8:00 - 8:59",0,0,3,3,0,0,
"Rossville Community Library",2023-05-26,Friday,"9:00 - 9:59",1,9,35,45,1,3,4
"Rossville Community Library",2023-05-26,Friday,"10:00 - 10:59",0,0,9,9,0,0,
"Rossville Community Library",2023-05-26,Friday,"11:00 - 11:59",7,13,1,21,1,3,4
"Rossville Community Library",2023-05-26,Friday,"12:00 - 12:59",1,23,0,24,1,7,8
"Rossville Community Library",2023-05-26,Friday,"13:00 - 13:59",8,1,16,25,6,1,6
"Rossville Community Library",2023-05-26,Friday,"14:00 - 14:59",11,1,7,19,2,1,3
"Rossville Community Library",2023-05-26,Friday,"15:00 - 15:59",12,0,14,26,3,0,3
"Rossville Community Library",2023-05-26,Friday,"16:00 - 16:59",7,5,11,23,3,1,3
"Rossville Community Library",2023-05-26,Friday,"17:00 - 17:59",0,0,3,3,0,0,
"Rossville Community Library",2023-05-27,Saturday,"8:00 - 8:59",0,0,30,30,0,0,
"Rossville Community Library",2023-05-27,Saturday,"9:00 - 9:59",0,0,5,5,0,0,
"Rossville Community Library",2023-05-27,Saturday,"10:00 - 10:59",7,0,13,20,2,0,2
"Rossville Community Library",2023-05-27,Saturday,"11:00 - 11:59",0,0,13,13,0,0,
"Rossville Community Library",2023-05-27,Saturday,"12:00 - 12:59",0,0,3,3,0,0,
"Rossville Community Library",2023-05-28,Sunday,"3:00 - 3:59",0,10,0,10,0,1,1
"Rossville Community Library",2023-05-30,Tuesday,"6:00 - 6:59",0,6,0,6,0,1,1
"Rossville Community Library",2023-05-30,Tuesday,"8:00 - 8:59",0,23,0,23,0,1,1
"Rossville Community Library",2023-05-30,Tuesday,"9:00 - 9:59",11,1,48,60,3,1,4
"Rossville Community Library",2023-05-30,Tuesday,"10:00 - 10:59",22,0,33,55,7,0,7
"Rossville Community Library",2023-05-30,Tuesday,"11:00 - 11:59",9,0,9,18,3,0,3
"Rossville Community Library",2023-05-30,Tuesday,"12:00 - 12:59",12,0,11,23,2,0,2
"Rossville Community Library",2023-05-30,Tuesday,"13:00 - 13:59",10,1,16,27,5,1,6
"Rossville Community Library",2023-05-30,Tuesday,"14:00 - 14:59",0,3,2,5,0,3,3
"Rossville Community Library",2023-05-30,Tuesday,"15:00 - 15:59",12,0,3,15,2,0,2
"Rossville Community Library",2023-05-30,Tuesday,"16:00 - 16:59",0,1,0,1,0,1,1
"Rossville Community Library",2023-05-30,Tuesday,"17:00 - 17:59",9,0,11,20,6,0,6
"Rossville Community Library",2023-05-30,Tuesday,"18:00 - 18:59",5,0,7,12,4,0,4
"Rossville Community Library",2023-05-31,Wednesday,"8:00 - 8:59",0,0,18,18,0,0,
"Rossville Community Library",2023-05-31,Wednesday,"9:00 - 9:59",6,0,4,10,1,0,1
"Rossville Community Library",2023-05-31,Wednesday,"10:00 - 10:59",26,0,6,32,3,0,3
"Rossville Community Library",2023-05-31,Wednesday,"11:00 - 11:59",5,0,25,30,1,0,1
"Rossville Community Library",2023-05-31,Wednesday,"12:00 - 12:59",10,0,21,31,3,0,3
"Rossville Community Library",2023-05-31,Wednesday,"13:00 - 13:59",28,1,13,42,3,1,3
"Rossville Community Library",2023-05-31,Wednesday,"14:00 - 14:59",4,0,6,10,2,0,2
"Rossville Community Library",2023-05-31,Wednesday,"15:00 - 15:59",8,7,4,19,2,1,3
"Rossville Community Library",2023-05-31,Wednesday,"16:00 - 16:59",18,0,9,27,4,0,4
"Rossville Community Library",2023-05-31,Wednesday,"17:00 - 17:59",6,0,4,10,2,0,2
"Rossville Community Library",2023-05-31,Wednesday,"18:00 - 18:59",2,0,0,2,1,0,1
"Sabetha, Mary Cotton Library",2023-05-01,Monday,"7:00 - 7:59",0,1,0,1,0,1,1
"Sabetha, Mary Cotton Library",2023-05-01,Monday,"9:00 - 9:59",13,0,36,49,4,0,4
"Sabetha, Mary Cotton Library",2023-05-01,Monday,"10:00 - 10:59",3,41,48,92,2,3,4
"Sabetha, Mary Cotton Library",2023-05-01,Monday,"11:00 - 11:59",1,2,7,10,1,1,1
"Sabetha, Mary Cotton Library",2023-05-01,Monday,"13:00 - 13:59",6,0,2,8,1,0,1
"Sabetha, Mary Cotton Library",2023-05-01,Monday,"14:00 - 14:59",9,2,24,35,2,1,2
"Sabetha, Mary Cotton Library",2023-05-01,Monday,"15:00 - 15:59",2,0,38,40,2,0,2
"Sabetha, Mary Cotton Library",2023-05-01,Monday,"16:00 - 16:59",40,3,26,69,6,2,6
"Sabetha, Mary Cotton Library",2023-05-01,Monday,"17:00 - 17:59",9,0,7,16,2,0,2
"Sabetha, Mary Cotton Library",2023-05-01,Monday,"18:00 - 18:59",12,0,1,13,3,0,3
"Sabetha, Mary Cotton Library",2023-05-01,Monday,"19:00 - 19:59",7,5,8,20,1,1,1
"Sabetha, Mary Cotton Library",2023-05-02,Tuesday,"9:00 - 9:59",36,4,102,142,2,2,4
"Sabetha, Mary Cotton Library",2023-05-02,Tuesday,"10:00 - 10:59",117,32,159,308,13,5,13
"Sabetha, Mary Cotton Library",2023-05-02,Tuesday,"11:00 - 11:59",5,0,5,10,2,0,2
"Sabetha, Mary Cotton Library",2023-05-02,Tuesday,"12:00 - 12:59",12,1,33,46,4,1,4
"Sabetha, Mary Cotton Library",2023-05-02,Tuesday,"13:00 - 13:59",2,6,3,11,2,2,3
"Sabetha, Mary Cotton Library",2023-05-02,Tuesday,"14:00 - 14:59",4,0,23,27,2,0,2
"Sabetha, Mary Cotton Library",2023-05-02,Tuesday,"15:00 - 15:59",7,0,2,9,4,0,4
"Sabetha, Mary Cotton Library",2023-05-02,Tuesday,"16:00 - 16:59",6,0,3,9,2,0,2
"Sabetha, Mary Cotton Library",2023-05-03,Wednesday,"9:00 - 9:59",12,0,96,108,6,0,6
"Sabetha, Mary Cotton Library",2023-05-03,Wednesday,"10:00 - 10:59",2,0,7,9,2,0,2
"Sabetha, Mary Cotton Library",2023-05-03,Wednesday,"11:00 - 11:59",0,0,9,9,0,0,
"Sabetha, Mary Cotton Library",2023-05-03,Wednesday,"12:00 - 12:59",15,0,0,15,3,0,3
"Sabetha, Mary Cotton Library",2023-05-03,Wednesday,"13:00 - 13:59",3,0,17,20,1,0,1
"Sabetha, Mary Cotton Library",2023-05-03,Wednesday,"14:00 - 14:59",1,0,1,2,1,0,1
"Sabetha, Mary Cotton Library",2023-05-03,Wednesday,"15:00 - 15:59",12,3,9,24,4,1,5
"Sabetha, Mary Cotton Library",2023-05-03,Wednesday,"16:00 - 16:59",10,1,15,26,6,1,6
"Sabetha, Mary Cotton Library",2023-05-03,Wednesday,"17:00 - 17:59",1,0,11,12,1,0,1
"Sabetha, Mary Cotton Library",2023-05-03,Wednesday,"18:00 - 18:59",2,0,1,3,1,0,1
"Sabetha, Mary Cotton Library",2023-05-03,Wednesday,"19:00 - 19:59",0,0,1,1,0,0,
"Sabetha, Mary Cotton Library",2023-05-04,Thursday,"9:00 - 9:59",6,0,66,72,1,0,1
"Sabetha, Mary Cotton Library",2023-05-04,Thursday,"10:00 - 10:59",10,1,18,29,2,1,3
"Sabetha, Mary Cotton Library",2023-05-04,Thursday,"11:00 - 11:59",6,0,21,27,4,0,4
"Sabetha, Mary Cotton Library",2023-05-04,Thursday,"12:00 - 12:59",7,4,4,15,3,1,3
"Sabetha, Mary Cotton Library",2023-05-04,Thursday,"13:00 - 13:59",3,3,9,15,3,1,4
"Sabetha, Mary Cotton Library",2023-05-04,Thursday,"14:00 - 14:59",15,2,11,28,6,1,6
"Sabetha, Mary Cotton Library",2023-05-04,Thursday,"15:00 - 15:59",14,0,16,30,3,0,3
"Sabetha, Mary Cotton Library",2023-05-04,Thursday,"16:00 - 16:59",19,5,8,32,4,1,4
"Sabetha, Mary Cotton Library",2023-05-04,Thursday,"17:00 - 17:59",4,0,0,4,1,0,1
"Sabetha, Mary Cotton Library",2023-05-04,Thursday,"21:00 - 21:59",0,8,0,8,0,1,1
"Sabetha, Mary Cotton Library",2023-05-05,Friday,"6:00 - 6:59",0,2,0,2,0,1,1
"Sabetha, Mary Cotton Library",2023-05-05,Friday,"9:00 - 9:59",1,0,11,12,1,0,1
"Sabetha, Mary Cotton Library",2023-05-05,Friday,"10:00 - 10:59",2,0,42,44,2,0,2
"Sabetha, Mary Cotton Library",2023-05-05,Friday,"11:00 - 11:59",3,0,1,4,1,0,1
"Sabetha, Mary Cotton Library",2023-05-05,Friday,"12:00 - 12:59",13,0,1,14,1,0,1
"Sabetha, Mary Cotton Library",2023-05-05,Friday,"13:00 - 13:59",13,0,1,14,3,0,3
"Sabetha, Mary Cotton Library",2023-05-05,Friday,"14:00 - 14:59",24,0,50,74,3,0,3
"Sabetha, Mary Cotton Library",2023-05-05,Friday,"15:00 - 15:59",7,0,5,12,2,0,2
"Sabetha, Mary Cotton Library",2023-05-05,Friday,"16:00 - 16:59",13,2,22,37,2,1,3
"Sabetha, Mary Cotton Library",2023-05-05,Friday,"17:00 - 17:59",26,0,4,30,3,0,3
"Sabetha, Mary Cotton Library",2023-05-06,Saturday,"8:00 - 8:59",0,0,2,2,0,0,
"Sabetha, Mary Cotton Library",2023-05-06,Saturday,"9:00 - 9:59",5,5,88,98,2,3,5
"Sabetha, Mary Cotton Library",2023-05-06,Saturday,"10:00 - 10:59",27,0,30,57,4,0,4
"Sabetha, Mary Cotton Library",2023-05-06,Saturday,"11:00 - 11:59",7,1,7,15,4,1,5
"Sabetha, Mary Cotton Library",2023-05-06,Saturday,"12:00 - 12:59",13,0,22,35,1,0,1
"Sabetha, Mary Cotton Library",2023-05-06,Saturday,"13:00 - 13:59",5,0,7,12,2,0,2
"Sabetha, Mary Cotton Library",2023-05-06,Saturday,"14:00 - 14:59",7,0,3,10,2,0,2
"Sabetha, Mary Cotton Library",2023-05-07,Sunday,"13:00 - 13:59",0,2,0,2,0,1,1
"Sabetha, Mary Cotton Library",2023-05-08,Monday,"9:00 - 9:59",3,2,38,43,2,1,3
"Sabetha, Mary Cotton Library",2023-05-08,Monday,"10:00 - 10:59",0,1,23,24,0,1,1
"Sabetha, Mary Cotton Library",2023-05-08,Monday,"11:00 - 11:59",0,0,33,33,0,0,
"Sabetha, Mary Cotton Library",2023-05-08,Monday,"12:00 - 12:59",3,0,16,19,1,0,1
"Sabetha, Mary Cotton Library",2023-05-08,Monday,"13:00 - 13:59",4,0,58,62,2,0,2
"Sabetha, Mary Cotton Library",2023-05-08,Monday,"14:00 - 14:59",79,1,22,102,7,1,8
"Sabetha, Mary Cotton Library",2023-05-08,Monday,"15:00 - 15:59",22,2,20,44,5,2,6
"Sabetha, Mary Cotton Library",2023-05-08,Monday,"16:00 - 16:59",61,8,58,127,6,2,6
"Sabetha, Mary Cotton Library",2023-05-08,Monday,"17:00 - 17:59",3,1,27,31,1,1,2
"Sabetha, Mary Cotton Library",2023-05-08,Monday,"18:00 - 18:59",12,0,8,20,1,0,1
"Sabetha, Mary Cotton Library",2023-05-08,Monday,"19:00 - 19:59",0,14,2,16,0,1,1
"Sabetha, Mary Cotton Library",2023-05-08,Monday,"22:00 - 22:59",0,10,0,10,0,1,1
"Sabetha, Mary Cotton Library",2023-05-09,Tuesday,"8:00 - 8:59",0,4,0,4,0,1,1
"Sabetha, Mary Cotton Library",2023-05-09,Tuesday,"9:00 - 9:59",4,2,21,27,2,2,3
"Sabetha, Mary Cotton Library",2023-05-09,Tuesday,"10:00 - 10:59",9,0,51,60,4,0,4
"Sabetha, Mary Cotton Library",2023-05-09,Tuesday,"11:00 - 11:59",21,1,37,59,6,1,7
"Sabetha, Mary Cotton Library",2023-05-09,Tuesday,"12:00 - 12:59",4,13,19,36,2,2,4
"Sabetha, Mary Cotton Library",2023-05-09,Tuesday,"13:00 - 13:59",19,0,19,38,4,0,4
"Sabetha, Mary Cotton Library",2023-05-09,Tuesday,"14:00 - 14:59",11,12,32,55,3,2,4
"Sabetha, Mary Cotton Library",2023-05-09,Tuesday,"15:00 - 15:59",8,6,10,24,2,1,3
"Sabetha, Mary Cotton Library",2023-05-09,Tuesday,"16:00 - 16:59",1,0,30,31,1,0,1
"Sabetha, Mary Cotton Library",2023-05-09,Tuesday,"17:00 - 17:59",1,2,0,3,1,1,1
"Sabetha, Mary Cotton Library",2023-05-10,Wednesday,"9:00 - 9:59",4,0,16,20,1,0,1
"Sabetha, Mary Cotton Library",2023-05-10,Wednesday,"10:00 - 10:59",15,0,26,41,2,0,2
"Sabetha, Mary Cotton Library",2023-05-10,Wednesday,"11:00 - 11:59",25,0,16,41,5,0,5
"Sabetha, Mary Cotton Library",2023-05-10,Wednesday,"12:00 - 12:59",0,0,1,1,0,0,
"Sabetha, Mary Cotton Library",2023-05-10,Wednesday,"13:00 - 13:59",0,0,4,4,0,0,
"Sabetha, Mary Cotton Library",2023-05-10,Wednesday,"14:00 - 14:59",3,5,3,11,3,3,3
"Sabetha, Mary Cotton Library",2023-05-10,Wednesday,"15:00 - 15:59",6,6,50,62,4,1,4
"Sabetha, Mary Cotton Library",2023-05-10,Wednesday,"16:00 - 16:59",28,0,1,29,2,0,2
"Sabetha, Mary Cotton Library",2023-05-10,Wednesday,"17:00 - 17:59",37,0,31,68,5,0,5
"Sabetha, Mary Cotton Library",2023-05-10,Wednesday,"18:00 - 18:59",7,0,12,19,2,0,2
"Sabetha, Mary Cotton Library",2023-05-10,Wednesday,"19:00 - 19:59",16,0,4,20,1,0,1
"Sabetha, Mary Cotton Library",2023-05-11,Thursday,"9:00 - 9:59",2,0,32,34,2,0,2
"Sabetha, Mary Cotton Library",2023-05-11,Thursday,"10:00 - 10:59",44,2,85,131,6,1,6
"Sabetha, Mary Cotton Library",2023-05-11,Thursday,"11:00 - 11:59",1,0,1,2,1,0,1
"Sabetha, Mary Cotton Library",2023-05-11,Thursday,"12:00 - 12:59",48,0,38,86,2,0,2
"Sabetha, Mary Cotton Library",2023-05-11,Thursday,"13:00 - 13:59",3,0,3,6,2,0,2
"Sabetha, Mary Cotton Library",2023-05-11,Thursday,"14:00 - 14:59",12,0,1,13,4,0,4
"Sabetha, Mary Cotton Library",2023-05-11,Thursday,"15:00 - 15:59",7,2,0,9,1,1,2
"Sabetha, Mary Cotton Library",2023-05-11,Thursday,"16:00 - 16:59",27,0,24,51,4,0,4
"Sabetha, Mary Cotton Library",2023-05-11,Thursday,"17:00 - 17:59",0,0,11,11,0,0,
"Sabetha, Mary Cotton Library",2023-05-11,Thursday,"21:00 - 21:59",0,3,0,3,0,1,1
"Sabetha, Mary Cotton Library",2023-05-12,Friday,"6:00 - 6:59",0,6,0,6,0,1,1
"Sabetha, Mary Cotton Library",2023-05-12,Friday,"8:00 - 8:59",0,1,0,1,0,1,1
"Sabetha, Mary Cotton Library",2023-05-12,Friday,"9:00 - 9:59",2,0,15,17,1,0,1
"Sabetha, Mary Cotton Library",2023-05-12,Friday,"10:00 - 10:59",25,0,74,99,4,0,4
"Sabetha, Mary Cotton Library",2023-05-12,Friday,"11:00 - 11:59",26,0,18,44,2,0,2
"Sabetha, Mary Cotton Library",2023-05-12,Friday,"12:00 - 12:59",11,1,7,19,4,1,5
"Sabetha, Mary Cotton Library",2023-05-12,Friday,"13:00 - 13:59",0,0,6,6,0,0,
"Sabetha, Mary Cotton Library",2023-05-12,Friday,"14:00 - 14:59",3,0,24,27,3,0,3
"Sabetha, Mary Cotton Library",2023-05-12,Friday,"15:00 - 15:59",5,1,7,13,2,1,3
"Sabetha, Mary Cotton Library",2023-05-12,Friday,"16:00 - 16:59",12,0,26,38,3,0,3
"Sabetha, Mary Cotton Library",2023-05-12,Friday,"17:00 - 17:59",10,0,1,11,1,0,1
"Sabetha, Mary Cotton Library",2023-05-13,Saturday,"8:00 - 8:59",0,0,13,13,0,0,
"Sabetha, Mary Cotton Library",2023-05-13,Saturday,"9:00 - 9:59",3,23,11,37,3,1,4
"Sabetha, Mary Cotton Library",2023-05-13,Saturday,"10:00 - 10:59",38,5,40,83,3,1,3
"Sabetha, Mary Cotton Library",2023-05-13,Saturday,"11:00 - 11:59",8,0,6,14,2,0,2
"Sabetha, Mary Cotton Library",2023-05-13,Saturday,"12:00 - 12:59",1,0,17,18,1,0,1
"Sabetha, Mary Cotton Library",2023-05-13,Saturday,"13:00 - 13:59",4,1,12,17,2,1,3
"Sabetha, Mary Cotton Library",2023-05-13,Saturday,"14:00 - 14:59",27,0,4,31,3,0,3
"Sabetha, Mary Cotton Library",2023-05-14,Sunday,"8:00 - 8:59",0,10,0,10,0,1,1
"Sabetha, Mary Cotton Library",2023-05-15,Monday,"8:00 - 8:59",0,1,0,1,0,1,1
"Sabetha, Mary Cotton Library",2023-05-15,Monday,"9:00 - 9:59",1,0,33,34,1,0,1
"Sabetha, Mary Cotton Library",2023-05-15,Monday,"10:00 - 10:59",11,3,50,64,4,1,4
"Sabetha, Mary Cotton Library",2023-05-15,Monday,"11:00 - 11:59",4,0,7,11,2,0,2
"Sabetha, Mary Cotton Library",2023-05-15,Monday,"12:00 - 12:59",10,0,7,17,1,0,1
"Sabetha, Mary Cotton Library",2023-05-15,Monday,"13:00 - 13:59",6,0,4,10,2,0,2
"Sabetha, Mary Cotton Library",2023-05-15,Monday,"14:00 - 14:59",25,1,1,27,7,1,8
"Sabetha, Mary Cotton Library",2023-05-15,Monday,"15:00 - 15:59",0,0,41,41,0,0,
"Sabetha, Mary Cotton Library",2023-05-15,Monday,"16:00 - 16:59",41,3,2,46,3,1,4
"Sabetha, Mary Cotton Library",2023-05-15,Monday,"17:00 - 17:59",10,0,1,11,2,0,2
"Sabetha, Mary Cotton Library",2023-05-15,Monday,"18:00 - 18:59",3,2,9,14,2,1,3
"Sabetha, Mary Cotton Library",2023-05-15,Monday,"19:00 - 19:59",11,0,2,13,2,0,2
"Sabetha, Mary Cotton Library",2023-05-15,Monday,"20:00 - 20:59",0,1,0,1,0,1,1
"Sabetha, Mary Cotton Library",2023-05-15,Monday,"21:00 - 21:59",0,1,0,1,0,1,1
"Sabetha, Mary Cotton Library",2023-05-16,Tuesday,"9:00 - 9:59",4,16,142,162,4,2,5
"Sabetha, Mary Cotton Library",2023-05-16,Tuesday,"10:00 - 10:59",113,32,81,226,10,6,14
"Sabetha, Mary Cotton Library",2023-05-16,Tuesday,"11:00 - 11:59",62,0,114,176,5,0,5
"Sabetha, Mary Cotton Library",2023-05-16,Tuesday,"12:00 - 12:59",7,0,10,17,3,0,3
"Sabetha, Mary Cotton Library",2023-05-16,Tuesday,"13:00 - 13:59",0,0,2,2,0,0,
"Sabetha, Mary Cotton Library",2023-05-16,Tuesday,"14:00 - 14:59",10,0,14,24,6,0,6
"Sabetha, Mary Cotton Library",2023-05-16,Tuesday,"15:00 - 15:59",3,0,0,3,2,0,2
"Sabetha, Mary Cotton Library",2023-05-16,Tuesday,"16:00 - 16:59",16,0,9,25,6,0,6
"Sabetha, Mary Cotton Library",2023-05-16,Tuesday,"17:00 - 17:59",8,0,0,8,1,0,1
"Sabetha, Mary Cotton Library",2023-05-16,Tuesday,"21:00 - 21:59",0,3,0,3,0,1,1
"Sabetha, Mary Cotton Library",2023-05-17,Wednesday,"9:00 - 9:59",3,0,86,89,2,0,2
"Sabetha, Mary Cotton Library",2023-05-17,Wednesday,"10:00 - 10:59",25,2,17,44,6,1,7
"Sabetha, Mary Cotton Library",2023-05-17,Wednesday,"11:00 - 11:59",23,5,3,31,2,1,3
"Sabetha, Mary Cotton Library",2023-05-17,Wednesday,"12:00 - 12:59",8,3,10,21,2,1,2
"Sabetha, Mary Cotton Library",2023-05-17,Wednesday,"13:00 - 13:59",2,0,0,2,1,0,1
"Sabetha, Mary Cotton Library",2023-05-17,Wednesday,"14:00 - 14:59",4,6,17,27,3,2,5
"Sabetha, Mary Cotton Library",2023-05-17,Wednesday,"15:00 - 15:59",9,0,11,20,2,0,2
"Sabetha, Mary Cotton Library",2023-05-17,Wednesday,"16:00 - 16:59",7,1,6,14,2,1,3
"Sabetha, Mary Cotton Library",2023-05-17,Wednesday,"17:00 - 17:59",1,0,2,3,1,0,1
"Sabetha, Mary Cotton Library",2023-05-17,Wednesday,"18:00 - 18:59",0,0,3,3,0,0,
"Sabetha, Mary Cotton Library",2023-05-17,Wednesday,"19:00 - 19:59",4,0,3,7,1,0,1
"Sabetha, Mary Cotton Library",2023-05-18,Thursday,"9:00 - 9:59",4,0,15,19,2,0,2
"Sabetha, Mary Cotton Library",2023-05-18,Thursday,"10:00 - 10:59",67,0,120,187,7,0,7
"Sabetha, Mary Cotton Library",2023-05-18,Thursday,"11:00 - 11:59",13,0,10,23,6,0,6
"Sabetha, Mary Cotton Library",2023-05-18,Thursday,"12:00 - 12:59",2,1,13,16,1,1,2
"Sabetha, Mary Cotton Library",2023-05-18,Thursday,"13:00 - 13:59",23,0,39,62,5,0,5
"Sabetha, Mary Cotton Library",2023-05-18,Thursday,"14:00 - 14:59",5,28,2,35,1,1,2
"Sabetha, Mary Cotton Library",2023-05-18,Thursday,"15:00 - 15:59",15,0,1,16,3,0,3
"Sabetha, Mary Cotton Library",2023-05-18,Thursday,"16:00 - 16:59",75,0,47,122,4,0,4
"Sabetha, Mary Cotton Library",2023-05-18,Thursday,"17:00 - 17:59",2,0,5,7,1,0,1
"Sabetha, Mary Cotton Library",2023-05-18,Thursday,"21:00 - 21:59",0,8,0,8,0,1,1
"Sabetha, Mary Cotton Library",2023-05-19,Friday,"6:00 - 6:59",0,2,0,2,0,1,1
"Sabetha, Mary Cotton Library",2023-05-19,Friday,"8:00 - 8:59",0,3,0,3,0,1,1
"Sabetha, Mary Cotton Library",2023-05-19,Friday,"9:00 - 9:59",5,7,46,58,4,1,4
"Sabetha, Mary Cotton Library",2023-05-19,Friday,"10:00 - 10:59",57,3,69,129,5,2,5
"Sabetha, Mary Cotton Library",2023-05-19,Friday,"11:00 - 11:59",81,0,58,139,8,0,8
"Sabetha, Mary Cotton Library",2023-05-19,Friday,"12:00 - 12:59",8,0,7,15,3,0,3
"Sabetha, Mary Cotton Library",2023-05-19,Friday,"13:00 - 13:59",19,0,21,40,5,0,5
"Sabetha, Mary Cotton Library",2023-05-19,Friday,"14:00 - 14:59",17,1,2,20,4,1,4
"Sabetha, Mary Cotton Library",2023-05-19,Friday,"15:00 - 15:59",0,2,9,11,0,1,1
"Sabetha, Mary Cotton Library",2023-05-19,Friday,"16:00 - 16:59",14,0,13,27,2,0,2
"Sabetha, Mary Cotton Library",2023-05-19,Friday,"17:00 - 17:59",4,0,1,5,2,0,2
"Sabetha, Mary Cotton Library",2023-05-20,Saturday,"9:00 - 9:59",7,2,30,39,2,1,3
"Sabetha, Mary Cotton Library",2023-05-20,Saturday,"10:00 - 10:59",26,1,29,56,6,1,6
"Sabetha, Mary Cotton Library",2023-05-20,Saturday,"11:00 - 11:59",3,0,9,12,2,0,2
"Sabetha, Mary Cotton Library",2023-05-20,Saturday,"12:00 - 12:59",5,0,33,38,2,0,2
"Sabetha, Mary Cotton Library",2023-05-20,Saturday,"13:00 - 13:59",37,0,11,48,4,0,4
"Sabetha, Mary Cotton Library",2023-05-20,Saturday,"14:00 - 14:59",10,0,3,13,3,0,3
