branchname,"ITEM TYPE","TOTAL ITEMS","ADULT ITEMS","YOUNG ADULT ITEMS","JUVENILE ITEMS","TOTAL ADDED LM","ADULT ADDED LM","YOUNG ADULT ADDED LM","JUVENILE ADDED LM","TOTAL DELETED LM","ADULT DELETED LM","YOUNG ADULT DELETED LM","JUVENILE DELETED LM"
"Prairie Hills Schools - Sabetha Elementary School","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School",Key,,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Kit or multi-part set",4,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School",MAGAZINE,1,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Magazine (new)",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School",Music,2,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School",Pamphlet,,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Reference material",1,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Reserve desk : Highland Community College",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School",Room,,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Special collections (local requests only)",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Special collections (no requests allowed)",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Story walk",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Things : Artwork",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Things : Cooking equipment",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Things : Die cut equipment",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Things : Equipment",236,230,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Things : Kansas Parks Pass",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Things : Museum pass / event pass",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Things : Recreation and sports",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Things : Tools",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School",Video,25,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Video (Local requests only)",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Video (New)",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Video (No requests allowed)",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Elementary School","Video (Television)",,,,,,,,,,,,
