branchname,DATE,DAY,HOUR,CKO,RENEW,RETURNS,TOTAL_CKO_RENEW_RETURN,CKO_BORROWERS,RENEW_BORROWERS,CKO_AND_RENEW_BORROWERS
"Hiawatha, Morrill Public Library",2022-12-14,Wednesday,"11:00 - 11:59",29,0,17,46,5,0,5
"Hiawatha, Morrill Public Library",2022-12-14,Wednesday,"12:00 - 12:59",14,0,53,67,11,0,11
"Hiawatha, Morrill Public Library",2022-12-14,Wednesday,"13:00 - 13:59",10,1,35,46,3,1,4
"Hiawatha, Morrill Public Library",2022-12-14,Wednesday,"14:00 - 14:59",12,5,13,30,2,2,3
"Hiawatha, Morrill Public Library",2022-12-14,Wednesday,"15:00 - 15:59",4,0,10,14,2,0,2
"Hiawatha, Morrill Public Library",2022-12-14,Wednesday,"16:00 - 16:59",2,0,2,4,1,0,1
"Hiawatha, Morrill Public Library",2022-12-14,Wednesday,"17:00 - 17:59",1,0,0,1,1,0,1
"Hiawatha, Morrill Public Library",2022-12-14,Wednesday,"18:00 - 18:59",0,0,1,1,0,0,
"Hiawatha, Morrill Public Library",2022-12-14,Wednesday,"19:00 - 19:59",0,0,10,10,0,0,
"Hiawatha, Morrill Public Library",2022-12-15,Thursday,"8:00 - 8:59",6,3,8,17,1,1,2
"Hiawatha, Morrill Public Library",2022-12-15,Thursday,"9:00 - 9:59",2,1,12,15,1,1,2
"Hiawatha, Morrill Public Library",2022-12-15,Thursday,"10:00 - 10:59",8,0,10,18,5,0,5
"Hiawatha, Morrill Public Library",2022-12-15,Thursday,"11:00 - 11:59",21,4,85,110,4,1,4
"Hiawatha, Morrill Public Library",2022-12-15,Thursday,"12:00 - 12:59",10,0,17,27,3,0,3
"Hiawatha, Morrill Public Library",2022-12-15,Thursday,"13:00 - 13:59",6,0,4,10,3,0,3
"Hiawatha, Morrill Public Library",2022-12-15,Thursday,"14:00 - 14:59",17,0,9,26,6,0,6
"Hiawatha, Morrill Public Library",2022-12-15,Thursday,"15:00 - 15:59",22,0,10,32,7,0,7
"Hiawatha, Morrill Public Library",2022-12-15,Thursday,"16:00 - 16:59",21,4,23,48,4,2,6
"Hiawatha, Morrill Public Library",2022-12-15,Thursday,"17:00 - 17:59",5,0,6,11,3,0,3
"Hiawatha, Morrill Public Library",2022-12-15,Thursday,"18:00 - 18:59",8,0,0,8,2,0,2
"Hiawatha, Morrill Public Library",2022-12-15,Thursday,"19:00 - 19:59",0,0,1,1,0,0,
"Hiawatha, Morrill Public Library",2022-12-16,Friday,"8:00 - 8:59",0,0,1,1,0,0,
"Hiawatha, Morrill Public Library",2022-12-16,Friday,"9:00 - 9:59",5,0,17,22,2,0,2
"Hiawatha, Morrill Public Library",2022-12-16,Friday,"10:00 - 10:59",3,2,26,31,3,1,3
"Hiawatha, Morrill Public Library",2022-12-16,Friday,"11:00 - 11:59",15,8,47,70,5,2,6
"Hiawatha, Morrill Public Library",2022-12-16,Friday,"12:00 - 12:59",1,0,3,4,1,0,1
"Hiawatha, Morrill Public Library",2022-12-16,Friday,"13:00 - 13:59",2,0,8,10,1,0,1
"Hiawatha, Morrill Public Library",2022-12-16,Friday,"14:00 - 14:59",7,1,5,13,4,1,5
"Hiawatha, Morrill Public Library",2022-12-16,Friday,"15:00 - 15:59",19,2,1,22,3,1,4
"Hiawatha, Morrill Public Library",2022-12-16,Friday,"16:00 - 16:59",2,5,5,12,2,1,2
"Hiawatha, Morrill Public Library",2022-12-17,Saturday,"10:00 - 10:59",0,0,6,6,0,0,
"Hiawatha, Morrill Public Library",2022-12-17,Saturday,"11:00 - 11:59",22,0,6,28,4,0,4
"Hiawatha, Morrill Public Library",2022-12-17,Saturday,"12:00 - 12:59",10,5,4,19,3,2,3
"Hiawatha, Morrill Public Library",2022-12-17,Saturday,"13:00 - 13:59",1,8,4,13,1,1,2
"Hiawatha, Morrill Public Library",2022-12-17,Saturday,"14:00 - 14:59",10,0,7,17,3,0,3
"Hiawatha, Morrill Public Library",2022-12-17,Saturday,"15:00 - 15:59",1,1,3,5,1,1,2
"Hiawatha, Morrill Public Library",2022-12-17,Saturday,"17:00 - 17:59",0,1,0,1,0,1,1
"Hiawatha, Morrill Public Library",2022-12-18,Sunday,"12:00 - 12:59",0,0,3,3,0,0,
"Hiawatha, Morrill Public Library",2022-12-18,Sunday,"13:00 - 13:59",5,7,5,17,3,1,4
"Hiawatha, Morrill Public Library",2022-12-18,Sunday,"14:00 - 14:59",16,0,11,27,4,0,4
"Hiawatha, Morrill Public Library",2022-12-18,Sunday,"15:00 - 15:59",2,0,1,3,1,0,1
"Hiawatha, Morrill Public Library",2022-12-18,Sunday,"21:00 - 21:59",0,3,0,3,0,1,1
"Hiawatha, Morrill Public Library",2022-12-19,Monday,"4:00 - 4:59",0,1,0,1,0,1,1
"Hiawatha, Morrill Public Library",2022-12-19,Monday,"8:00 - 8:59",0,0,4,4,0,0,
"Hiawatha, Morrill Public Library",2022-12-19,Monday,"9:00 - 9:59",7,5,9,21,6,1,7
"Hiawatha, Morrill Public Library",2022-12-19,Monday,"10:00 - 10:59",0,0,4,4,0,0,
"Hiawatha, Morrill Public Library",2022-12-19,Monday,"11:00 - 11:59",5,0,17,22,1,0,1
"Hiawatha, Morrill Public Library",2022-12-19,Monday,"12:00 - 12:59",2,0,0,2,1,0,1
"Hiawatha, Morrill Public Library",2022-12-19,Monday,"13:00 - 13:59",11,3,14,28,4,2,6
"Hiawatha, Morrill Public Library",2022-12-19,Monday,"14:00 - 14:59",5,0,14,19,2,0,2
"Hiawatha, Morrill Public Library",2022-12-19,Monday,"15:00 - 15:59",9,2,11,22,1,1,1
"Hiawatha, Morrill Public Library",2022-12-19,Monday,"16:00 - 16:59",5,0,9,14,2,0,2
"Hiawatha, Morrill Public Library",2022-12-19,Monday,"17:00 - 17:59",20,0,16,36,4,0,4
"Hiawatha, Morrill Public Library",2022-12-19,Monday,"18:00 - 18:59",0,0,6,6,0,0,
"Hiawatha, Morrill Public Library",2022-12-19,Monday,"19:00 - 19:59",0,0,11,11,0,0,
"Hiawatha, Morrill Public Library",2022-12-19,Monday,"21:00 - 21:59",0,1,0,1,0,1,1
"Hiawatha, Morrill Public Library",2022-12-20,Tuesday,"7:00 - 7:59",0,4,0,4,0,1,1
"Hiawatha, Morrill Public Library",2022-12-20,Tuesday,"9:00 - 9:59",7,2,9,18,4,1,5
"Hiawatha, Morrill Public Library",2022-12-20,Tuesday,"10:00 - 10:59",8,4,11,23,3,3,5
"Hiawatha, Morrill Public Library",2022-12-20,Tuesday,"11:00 - 11:59",2,0,3,5,1,0,1
"Hiawatha, Morrill Public Library",2022-12-20,Tuesday,"12:00 - 12:59",14,3,11,28,4,1,4
"Hiawatha, Morrill Public Library",2022-12-20,Tuesday,"13:00 - 13:59",0,0,44,44,0,0,
"Hiawatha, Morrill Public Library",2022-12-20,Tuesday,"14:00 - 14:59",20,0,21,41,4,0,4
"Hiawatha, Morrill Public Library",2022-12-20,Tuesday,"15:00 - 15:59",13,2,5,20,4,2,5
"Hiawatha, Morrill Public Library",2022-12-20,Tuesday,"16:00 - 16:59",5,0,2,7,3,0,3
"Hiawatha, Morrill Public Library",2022-12-20,Tuesday,"17:00 - 17:59",23,0,9,32,3,0,3
"Hiawatha, Morrill Public Library",2022-12-21,Wednesday,"6:00 - 6:59",0,1,0,1,0,1,1
"Hiawatha, Morrill Public Library",2022-12-21,Wednesday,"8:00 - 8:59",1,2,4,7,1,1,1
"Hiawatha, Morrill Public Library",2022-12-21,Wednesday,"9:00 - 9:59",9,0,27,36,2,0,2
"Hiawatha, Morrill Public Library",2022-12-21,Wednesday,"10:00 - 10:59",2,0,48,50,1,0,1
"Hiawatha, Morrill Public Library",2022-12-21,Wednesday,"11:00 - 11:59",4,0,4,8,1,0,1
"Hiawatha, Morrill Public Library",2022-12-21,Wednesday,"12:00 - 12:59",20,1,10,31,5,1,5
"Hiawatha, Morrill Public Library",2022-12-21,Wednesday,"13:00 - 13:59",22,0,35,57,3,0,3
"Hiawatha, Morrill Public Library",2022-12-21,Wednesday,"14:00 - 14:59",8,1,8,17,2,1,3
"Hiawatha, Morrill Public Library",2022-12-21,Wednesday,"15:00 - 15:59",6,0,0,6,2,0,2
"Hiawatha, Morrill Public Library",2022-12-21,Wednesday,"16:00 - 16:59",6,0,8,14,1,0,1
"Hiawatha, Morrill Public Library",2022-12-21,Wednesday,"17:00 - 17:59",5,1,5,11,3,1,3
"Hiawatha, Morrill Public Library",2022-12-21,Wednesday,"18:00 - 18:59",2,0,0,2,1,0,1
"Hiawatha, Morrill Public Library",2022-12-21,Wednesday,"19:00 - 19:59",0,1,0,1,0,1,1
"Hiawatha, Morrill Public Library",2022-12-23,Friday,"11:00 - 11:59",5,3,3,11,1,1,1
"Hiawatha, Morrill Public Library",2022-12-23,Friday,"12:00 - 12:59",3,3,5,11,3,1,4
"Hiawatha, Morrill Public Library",2022-12-23,Friday,"13:00 - 13:59",6,10,7,23,1,2,2
"Hiawatha, Morrill Public Library",2022-12-23,Friday,"14:00 - 14:59",8,0,86,94,1,0,1
"Hiawatha, Morrill Public Library",2022-12-23,Friday,"15:00 - 15:59",24,0,15,39,5,0,5
"Hiawatha, Morrill Public Library",2022-12-25,Sunday,"4:00 - 4:59",0,9,0,9,0,1,1
"Hiawatha, Morrill Public Library",2022-12-26,Monday,"11:00 - 11:59",0,1,0,1,0,1,1
"Hiawatha, Morrill Public Library",2022-12-27,Tuesday,"8:00 - 8:59",9,2,23,34,2,1,2
"Hiawatha, Morrill Public Library",2022-12-27,Tuesday,"9:00 - 9:59",18,28,29,75,5,6,9
"Hiawatha, Morrill Public Library",2022-12-27,Tuesday,"10:00 - 10:59",3,1,7,11,2,1,3
"Hiawatha, Morrill Public Library",2022-12-27,Tuesday,"11:00 - 11:59",10,3,48,61,3,2,5
"Hiawatha, Morrill Public Library",2022-12-27,Tuesday,"12:00 - 12:59",7,0,26,33,3,0,3
"Hiawatha, Morrill Public Library",2022-12-27,Tuesday,"13:00 - 13:59",25,2,26,53,5,2,6
"Hiawatha, Morrill Public Library",2022-12-27,Tuesday,"14:00 - 14:59",11,1,15,27,4,1,5
"Hiawatha, Morrill Public Library",2022-12-27,Tuesday,"15:00 - 15:59",1,0,0,1,1,0,1
"Hiawatha, Morrill Public Library",2022-12-27,Tuesday,"16:00 - 16:59",14,0,1,15,1,0,1
"Hiawatha, Morrill Public Library",2022-12-27,Tuesday,"17:00 - 17:59",1,3,1,5,1,1,1
"Hiawatha, Morrill Public Library",2022-12-27,Tuesday,"18:00 - 18:59",1,0,0,1,1,0,1
"Hiawatha, Morrill Public Library",2022-12-27,Tuesday,"19:00 - 19:59",1,0,0,1,1,0,1
"Hiawatha, Morrill Public Library",2022-12-27,Tuesday,"23:00 - 23:59",0,11,0,11,0,1,1
"Hiawatha, Morrill Public Library",2022-12-28,Wednesday,"4:00 - 4:59",0,2,0,2,0,1,1
"Hiawatha, Morrill Public Library",2022-12-28,Wednesday,"8:00 - 8:59",0,2,1,3,0,2,2
"Hiawatha, Morrill Public Library",2022-12-28,Wednesday,"9:00 - 9:59",10,0,12,22,2,0,2
"Hiawatha, Morrill Public Library",2022-12-28,Wednesday,"10:00 - 10:59",14,1,14,29,5,1,6
"Hiawatha, Morrill Public Library",2022-12-28,Wednesday,"11:00 - 11:59",44,1,31,76,5,1,5
"Hiawatha, Morrill Public Library",2022-12-28,Wednesday,"12:00 - 12:59",4,12,44,60,2,3,5
"Hiawatha, Morrill Public Library",2022-12-28,Wednesday,"13:00 - 13:59",8,0,15,23,3,0,3
"Hiawatha, Morrill Public Library",2022-12-28,Wednesday,"14:00 - 14:59",4,2,9,15,2,1,3
"Hiawatha, Morrill Public Library",2022-12-28,Wednesday,"15:00 - 15:59",12,1,9,22,1,1,2
"Hiawatha, Morrill Public Library",2022-12-28,Wednesday,"16:00 - 16:59",16,8,70,94,3,1,3
"Hiawatha, Morrill Public Library",2022-12-28,Wednesday,"17:00 - 17:59",7,4,2,13,3,1,4
"Hiawatha, Morrill Public Library",2022-12-28,Wednesday,"19:00 - 19:59",1,0,2,3,1,0,1
"Hiawatha, Morrill Public Library",2022-12-29,Thursday,"7:00 - 7:59",0,6,0,6,0,3,3
"Hiawatha, Morrill Public Library",2022-12-29,Thursday,"8:00 - 8:59",0,0,1,1,0,0,
"Hiawatha, Morrill Public Library",2022-12-29,Thursday,"11:00 - 11:59",5,0,33,38,2,0,2
"Hiawatha, Morrill Public Library",2022-12-29,Thursday,"12:00 - 12:59",6,0,55,61,4,0,4
"Hiawatha, Morrill Public Library",2022-12-29,Thursday,"13:00 - 13:59",1,1,0,2,1,1,2
"Hiawatha, Morrill Public Library",2022-12-29,Thursday,"14:00 - 14:59",2,0,0,2,1,0,1
"Hiawatha, Morrill Public Library",2022-12-29,Thursday,"16:00 - 16:59",0,1,0,1,0,1,1
"Hiawatha, Morrill Public Library",2022-12-30,Friday,"8:00 - 8:59",0,2,6,8,0,1,1
"Hiawatha, Morrill Public Library",2022-12-30,Friday,"9:00 - 9:59",4,2,1,7,3,1,4
"Hiawatha, Morrill Public Library",2022-12-30,Friday,"10:00 - 10:59",9,1,11,21,4,1,4
"Hiawatha, Morrill Public Library",2022-12-30,Friday,"11:00 - 11:59",4,0,42,46,3,0,3
"Hiawatha, Morrill Public Library",2022-12-30,Friday,"12:00 - 12:59",11,6,7,24,4,1,5
"Hiawatha, Morrill Public Library",2022-12-30,Friday,"13:00 - 13:59",4,0,21,25,3,0,3
"Hiawatha, Morrill Public Library",2022-12-30,Friday,"14:00 - 14:59",17,1,20,38,4,1,4
"Hiawatha, Morrill Public Library",2022-12-30,Friday,"15:00 - 15:59",21,3,14,38,7,1,8
"Hiawatha, Morrill Public Library",2022-12-30,Friday,"16:00 - 16:59",29,3,31,63,9,1,9
"Hiawatha, Morrill Public Library",2022-12-31,Saturday,"5:00 - 5:59",0,1,0,1,0,1,1
"Hiawatha, Morrill Public Library",2022-12-31,Saturday,"8:00 - 8:59",0,1,0,1,0,1,1
"Hiawatha, Morrill Public Library",2022-12-31,Saturday,"9:00 - 9:59",0,0,1,1,0,0,
"Hiawatha, Morrill Public Library",2022-12-31,Saturday,"10:00 - 10:59",2,0,4,6,1,0,1
"Hiawatha, Morrill Public Library",2022-12-31,Saturday,"11:00 - 11:59",11,0,7,18,4,0,4
"Hiawatha, Morrill Public Library",2022-12-31,Saturday,"12:00 - 12:59",0,0,1,1,0,0,
"Hiawatha, Morrill Public Library",2022-12-31,Saturday,"13:00 - 13:59",11,0,24,35,3,0,3
"Hiawatha, Morrill Public Library",2022-12-31,Saturday,"14:00 - 14:59",2,0,0,2,1,0,1
"Hiawatha, Morrill Public Library",2022-12-31,Saturday,"15:00 - 15:59",0,0,4,4,0,0,
"Highland Community College",2022-12-01,Thursday,"8:00 - 8:59",0,0,1,1,0,0,
"Highland Community College",2022-12-01,Thursday,"10:00 - 10:59",0,0,1,1,0,0,
"Highland Community College",2022-12-01,Thursday,"11:00 - 11:59",0,0,1,1,0,0,
"Highland Community College",2022-12-01,Thursday,"13:00 - 13:59",1,0,1,2,1,0,1
"Highland Community College",2022-12-01,Thursday,"14:00 - 14:59",1,0,0,1,1,0,1
"Highland Community College",2022-12-01,Thursday,"19:00 - 19:59",1,0,0,1,1,0,1
"Highland Community College",2022-12-02,Friday,"10:00 - 10:59",1,0,3,4,1,0,1
"Highland Community College",2022-12-02,Friday,"12:00 - 12:59",1,0,0,1,1,0,1
"Highland Community College",2022-12-02,Friday,"13:00 - 13:59",0,0,2,2,0,0,
"Highland Community College",2022-12-04,Sunday,"16:00 - 16:59",0,0,1,1,0,0,
"Highland Community College",2022-12-04,Sunday,"19:00 - 19:59",0,0,1,1,0,0,
"Highland Community College",2022-12-05,Monday,"8:00 - 8:59",1,3,0,4,1,1,1
"Highland Community College",2022-12-05,Monday,"9:00 - 9:59",0,0,2,2,0,0,
"Highland Community College",2022-12-05,Monday,"12:00 - 12:59",1,1,2,4,1,1,2
"Highland Community College",2022-12-06,Tuesday,"7:00 - 7:59",0,0,1,1,0,0,
"Highland Community College",2022-12-06,Tuesday,"9:00 - 9:59",5,0,0,5,1,0,1
"Highland Community College",2022-12-06,Tuesday,"10:00 - 10:59",3,0,0,3,1,0,1
"Highland Community College",2022-12-06,Tuesday,"12:00 - 12:59",0,0,7,7,0,0,
"Highland Community College",2022-12-06,Tuesday,"19:00 - 19:59",1,0,0,1,1,0,1
"Highland Community College",2022-12-07,Wednesday,"8:00 - 8:59",0,1,0,1,0,1,1
"Highland Community College",2022-12-07,Wednesday,"9:00 - 9:59",0,1,0,1,0,1,1
"Highland Community College",2022-12-07,Wednesday,"12:00 - 12:59",0,0,4,4,0,0,
"Highland Community College",2022-12-07,Wednesday,"18:00 - 18:59",1,0,0,1,1,0,1
"Highland Community College",2022-12-07,Wednesday,"19:00 - 19:59",0,0,1,1,0,0,
"Highland Community College",2022-12-07,Wednesday,"21:00 - 21:59",0,0,1,1,0,0,
"Highland Community College",2022-12-08,Thursday,"11:00 - 11:59",0,0,2,2,0,0,
"Highland Community College",2022-12-08,Thursday,"13:00 - 13:59",0,3,5,8,0,1,1
"Highland Community College",2022-12-08,Thursday,"17:00 - 17:59",4,0,2,6,2,0,2
"Highland Community College",2022-12-08,Thursday,"19:00 - 19:59",1,0,0,1,1,0,1
"Highland Community College",2022-12-08,Thursday,"20:00 - 20:59",1,0,2,3,1,0,1
"Highland Community College",2022-12-08,Thursday,"21:00 - 21:59",0,0,1,1,0,0,
"Highland Community College",2022-12-09,Friday,"7:00 - 7:59",0,0,1,1,0,0,
"Highland Community College",2022-12-09,Friday,"9:00 - 9:59",1,3,7,11,1,1,1
"Highland Community College",2022-12-09,Friday,"10:00 - 10:59",0,3,0,3,0,1,1
"Highland Community College",2022-12-09,Friday,"12:00 - 12:59",0,0,5,5,0,0,
"Highland Community College",2022-12-09,Friday,"13:00 - 13:59",0,0,1,1,0,0,
"Highland Community College",2022-12-09,Friday,"15:00 - 15:59",0,0,1,1,0,0,
"Highland Community College",2022-12-12,Monday,"9:00 - 9:59",0,0,4,4,0,0,
"Highland Community College",2022-12-12,Monday,"13:00 - 13:59",0,0,3,3,0,0,
"Highland Community College",2022-12-12,Monday,"16:00 - 16:59",0,0,1,1,0,0,
"Highland Community College",2022-12-12,Monday,"22:00 - 22:59",0,0,1,1,0,0,
"Highland Community College",2022-12-13,Tuesday,"9:00 - 9:59",1,0,2,3,1,0,1
"Highland Community College",2022-12-13,Tuesday,"10:00 - 10:59",5,0,0,5,1,0,1
"Highland Community College",2022-12-13,Tuesday,"11:00 - 11:59",0,0,1,1,0,0,
"Highland Community College",2022-12-13,Tuesday,"12:00 - 12:59",0,0,3,3,0,0,
"Highland Community College",2022-12-13,Tuesday,"14:00 - 14:59",0,0,6,6,0,0,
"Highland Community College",2022-12-14,Wednesday,"9:00 - 9:59",0,0,1,1,0,0,
"Highland Community College",2022-12-14,Wednesday,"11:00 - 11:59",1,0,0,1,1,0,1
"Highland Community College",2022-12-14,Wednesday,"12:00 - 12:59",0,0,7,7,0,0,
"Highland Community College",2022-12-14,Wednesday,"21:00 - 21:59",1,0,0,1,1,0,1
"Highland Community College",2022-12-14,Wednesday,"22:00 - 22:59",0,0,1,1,0,0,
"Highland Community College",2022-12-15,Thursday,"9:00 - 9:59",0,0,2,2,0,0,
"Highland Community College",2022-12-15,Thursday,"10:00 - 10:59",0,0,1,1,0,0,
"Highland Community College",2022-12-15,Thursday,"12:00 - 12:59",0,0,1,1,0,0,
"Highland Community College",2022-12-16,Friday,"8:00 - 8:59",0,0,3,3,0,0,
"Highland Community College",2022-12-16,Friday,"10:00 - 10:59",0,0,2,2,0,0,
"Highland Community College",2022-12-16,Friday,"11:00 - 11:59",1,0,1,2,1,0,1
"Highland Community College",2022-12-16,Friday,"12:00 - 12:59",0,0,3,3,0,0,
"Highland Community College",2022-12-19,Monday,"9:00 - 9:59",0,0,1,1,0,0,
"Highland Community College",2022-12-19,Monday,"10:00 - 10:59",0,0,1,1,0,0,
"Highland Community College",2022-12-19,Monday,"12:00 - 12:59",0,1,1,2,0,1,1
"Holton, Beck-Bookman Library",2022-12-01,Thursday,"8:00 - 8:59",0,0,38,38,0,0,
"Holton, Beck-Bookman Library",2022-12-01,Thursday,"9:00 - 9:59",0,0,7,7,0,0,
"Holton, Beck-Bookman Library",2022-12-01,Thursday,"10:00 - 10:59",34,4,15,53,5,1,5
"Holton, Beck-Bookman Library",2022-12-01,Thursday,"11:00 - 11:59",11,0,13,24,7,0,7
"Holton, Beck-Bookman Library",2022-12-01,Thursday,"12:00 - 12:59",1,1,2,4,1,1,2
"Holton, Beck-Bookman Library",2022-12-01,Thursday,"13:00 - 13:59",4,0,3,7,2,0,2
"Holton, Beck-Bookman Library",2022-12-01,Thursday,"14:00 - 14:59",2,3,2,7,2,1,2
"Holton, Beck-Bookman Library",2022-12-01,Thursday,"15:00 - 15:59",1,0,0,1,1,0,1
"Holton, Beck-Bookman Library",2022-12-02,Friday,"8:00 - 8:59",10,0,16,26,2,0,2
"Holton, Beck-Bookman Library",2022-12-02,Friday,"9:00 - 9:59",25,4,25,54,10,2,12
"Holton, Beck-Bookman Library",2022-12-02,Friday,"10:00 - 10:59",5,1,8,14,3,1,4
"Holton, Beck-Bookman Library",2022-12-02,Friday,"11:00 - 11:59",14,7,28,49,4,1,4
"Holton, Beck-Bookman Library",2022-12-02,Friday,"12:00 - 12:59",15,0,18,33,5,0,5
"Holton, Beck-Bookman Library",2022-12-02,Friday,"13:00 - 13:59",13,2,10,25,5,1,5
"Holton, Beck-Bookman Library",2022-12-02,Friday,"14:00 - 14:59",13,4,5,22,5,1,5
"Holton, Beck-Bookman Library",2022-12-02,Friday,"15:00 - 15:59",15,0,10,25,5,0,5
"Holton, Beck-Bookman Library",2022-12-02,Friday,"16:00 - 16:59",5,0,3,8,3,0,3
"Holton, Beck-Bookman Library",2022-12-02,Friday,"18:00 - 18:59",0,0,6,6,0,0,
"Holton, Beck-Bookman Library",2022-12-03,Saturday,"9:00 - 9:59",7,2,14,23,3,2,4
"Holton, Beck-Bookman Library",2022-12-03,Saturday,"10:00 - 10:59",20,0,32,52,5,0,5
"Holton, Beck-Bookman Library",2022-12-03,Saturday,"11:00 - 11:59",12,0,12,24,2,0,2
"Holton, Beck-Bookman Library",2022-12-03,Saturday,"12:00 - 12:59",4,0,7,11,1,0,1
"Holton, Beck-Bookman Library",2022-12-05,Monday,"7:00 - 7:59",0,0,3,3,0,0,
"Holton, Beck-Bookman Library",2022-12-05,Monday,"8:00 - 8:59",6,0,12,18,5,0,5
"Holton, Beck-Bookman Library",2022-12-05,Monday,"9:00 - 9:59",11,0,47,58,2,0,2
"Holton, Beck-Bookman Library",2022-12-05,Monday,"10:00 - 10:59",8,1,23,32,5,1,5
"Holton, Beck-Bookman Library",2022-12-05,Monday,"11:00 - 11:59",10,0,14,24,5,0,5
"Holton, Beck-Bookman Library",2022-12-05,Monday,"12:00 - 12:59",5,0,18,23,3,0,3
"Holton, Beck-Bookman Library",2022-12-05,Monday,"13:00 - 13:59",4,0,13,17,4,0,4
"Holton, Beck-Bookman Library",2022-12-05,Monday,"14:00 - 14:59",11,0,4,15,4,0,4
"Holton, Beck-Bookman Library",2022-12-05,Monday,"15:00 - 15:59",21,0,21,42,3,0,3
"Holton, Beck-Bookman Library",2022-12-05,Monday,"16:00 - 16:59",6,0,13,19,4,0,4
"Holton, Beck-Bookman Library",2022-12-05,Monday,"17:00 - 17:59",7,0,11,18,3,0,3
"Holton, Beck-Bookman Library",2022-12-05,Monday,"18:00 - 18:59",0,0,6,6,0,0,
"Holton, Beck-Bookman Library",2022-12-06,Tuesday,"9:00 - 9:59",0,0,9,9,0,0,
"Holton, Beck-Bookman Library",2022-12-06,Tuesday,"10:00 - 10:59",7,0,10,17,4,0,4
"Holton, Beck-Bookman Library",2022-12-06,Tuesday,"11:00 - 11:59",6,1,11,18,5,1,5
"Holton, Beck-Bookman Library",2022-12-06,Tuesday,"12:00 - 12:59",0,0,21,21,0,0,
"Holton, Beck-Bookman Library",2022-12-06,Tuesday,"13:00 - 13:59",19,0,6,25,7,0,7
"Holton, Beck-Bookman Library",2022-12-06,Tuesday,"14:00 - 14:59",7,24,12,43,3,2,4
"Holton, Beck-Bookman Library",2022-12-06,Tuesday,"15:00 - 15:59",6,2,11,19,5,2,5
"Holton, Beck-Bookman Library",2022-12-06,Tuesday,"16:00 - 16:59",6,0,14,20,3,0,3
"Holton, Beck-Bookman Library",2022-12-07,Wednesday,"8:00 - 8:59",0,0,1,1,0,0,
"Holton, Beck-Bookman Library",2022-12-07,Wednesday,"9:00 - 9:59",2,0,78,80,2,0,2
"Holton, Beck-Bookman Library",2022-12-07,Wednesday,"10:00 - 10:59",1,1,18,20,1,1,1
"Holton, Beck-Bookman Library",2022-12-07,Wednesday,"11:00 - 11:59",11,2,6,19,3,2,4
"Holton, Beck-Bookman Library",2022-12-07,Wednesday,"12:00 - 12:59",4,1,9,14,3,1,4
"Holton, Beck-Bookman Library",2022-12-07,Wednesday,"13:00 - 13:59",10,0,9,19,5,0,5
"Holton, Beck-Bookman Library",2022-12-07,Wednesday,"14:00 - 14:59",13,0,10,23,5,0,5
"Holton, Beck-Bookman Library",2022-12-07,Wednesday,"15:00 - 15:59",9,0,6,15,5,0,5
"Holton, Beck-Bookman Library",2022-12-07,Wednesday,"16:00 - 16:59",3,0,8,11,2,0,2
"Holton, Beck-Bookman Library",2022-12-07,Wednesday,"17:00 - 17:59",1,0,2,3,1,0,1
"Holton, Beck-Bookman Library",2022-12-07,Wednesday,"18:00 - 18:59",0,0,8,8,0,0,
"Holton, Beck-Bookman Library",2022-12-08,Thursday,"8:00 - 8:59",0,2,3,5,0,2,2
"Holton, Beck-Bookman Library",2022-12-08,Thursday,"9:00 - 9:59",7,1,20,28,2,1,3
"Holton, Beck-Bookman Library",2022-12-08,Thursday,"10:00 - 10:59",26,4,62,92,8,1,8
"Holton, Beck-Bookman Library",2022-12-08,Thursday,"11:00 - 11:59",27,1,31,59,5,1,6
"Holton, Beck-Bookman Library",2022-12-08,Thursday,"12:00 - 12:59",14,3,6,23,2,2,2
"Holton, Beck-Bookman Library",2022-12-08,Thursday,"14:00 - 14:59",6,2,3,11,3,1,3
"Holton, Beck-Bookman Library",2022-12-08,Thursday,"15:00 - 15:59",17,0,8,25,9,0,9
"Holton, Beck-Bookman Library",2022-12-08,Thursday,"16:00 - 16:59",9,4,10,23,3,1,3
"Holton, Beck-Bookman Library",2022-12-08,Thursday,"17:00 - 17:59",4,0,5,9,2,0,2
"Holton, Beck-Bookman Library",2022-12-08,Thursday,"18:00 - 18:59",0,0,22,22,0,0,
"Holton, Beck-Bookman Library",2022-12-09,Friday,"5:00 - 5:59",0,1,0,1,0,1,1
"Holton, Beck-Bookman Library",2022-12-09,Friday,"9:00 - 9:59",9,0,34,43,2,0,2
"Holton, Beck-Bookman Library",2022-12-09,Friday,"10:00 - 10:59",6,0,1,7,2,0,2
"Holton, Beck-Bookman Library",2022-12-09,Friday,"11:00 - 11:59",11,3,10,24,5,2,6
"Holton, Beck-Bookman Library",2022-12-09,Friday,"12:00 - 12:59",2,1,3,6,2,1,2
"Holton, Beck-Bookman Library",2022-12-09,Friday,"13:00 - 13:59",2,0,2,4,1,0,1
"Holton, Beck-Bookman Library",2022-12-09,Friday,"14:00 - 14:59",7,0,5,12,5,0,5
"Holton, Beck-Bookman Library",2022-12-09,Friday,"15:00 - 15:59",38,1,16,55,8,1,8
"Holton, Beck-Bookman Library",2022-12-09,Friday,"16:00 - 16:59",1,0,1,2,1,0,1
"Holton, Beck-Bookman Library",2022-12-10,Saturday,"9:00 - 9:59",0,0,18,18,0,0,
