branchname,DATE,DAY,HOUR,CKO,RENEW,RETURNS,TOTAL_CKO_RENEW_RETURN,CKO_BORROWERS,RENEW_BORROWERS,CKO_AND_RENEW_BORROWERS
"Tonganoxie Public Library",2023-09-16,Saturday,"11:00 - 11:59",13,0,12,25,4,0,4
"Tonganoxie Public Library",2023-09-16,Saturday,"12:00 - 12:59",4,2,3,9,2,1,3
"Tonganoxie Public Library",2023-09-16,Saturday,"13:00 - 13:59",49,5,7,61,9,2,9
"Tonganoxie Public Library",2023-09-16,Saturday,"14:00 - 14:59",10,6,51,67,5,1,6
"Tonganoxie Public Library",2023-09-16,Saturday,"15:00 - 15:59",2,7,0,9,1,1,2
"Tonganoxie Public Library",2023-09-16,Saturday,"16:00 - 16:59",0,0,2,2,0,0,
"Tonganoxie Public Library",2023-09-16,Saturday,"19:00 - 19:59",0,1,0,1,0,1,1
"Tonganoxie Public Library",2023-09-17,Sunday,"10:00 - 10:59",0,1,0,1,0,1,1
"Tonganoxie Public Library",2023-09-17,Sunday,"12:00 - 12:59",2,0,0,2,2,0,2
"Tonganoxie Public Library",2023-09-17,Sunday,"13:00 - 13:59",20,8,46,74,7,5,9
"Tonganoxie Public Library",2023-09-17,Sunday,"14:00 - 14:59",7,2,10,19,2,1,3
"Tonganoxie Public Library",2023-09-17,Sunday,"15:00 - 15:59",2,0,2,4,2,0,2
"Tonganoxie Public Library",2023-09-17,Sunday,"16:00 - 16:59",32,0,10,42,5,0,5
"Tonganoxie Public Library",2023-09-18,Monday,"7:00 - 7:59",0,3,0,3,0,1,1
"Tonganoxie Public Library",2023-09-18,Monday,"8:00 - 8:59",0,3,0,3,0,1,1
"Tonganoxie Public Library",2023-09-18,Monday,"9:00 - 9:59",0,0,44,44,0,0,
"Tonganoxie Public Library",2023-09-18,Monday,"10:00 - 10:59",2,2,0,4,1,1,2
"Tonganoxie Public Library",2023-09-18,Monday,"11:00 - 11:59",4,0,6,10,2,0,2
"Tonganoxie Public Library",2023-09-18,Monday,"12:00 - 12:59",5,3,4,12,3,1,4
"Tonganoxie Public Library",2023-09-18,Monday,"13:00 - 13:59",1,1,27,29,1,1,2
"Tonganoxie Public Library",2023-09-18,Monday,"14:00 - 14:59",27,1,38,66,7,1,8
"Tonganoxie Public Library",2023-09-18,Monday,"15:00 - 15:59",44,4,35,83,10,1,11
"Tonganoxie Public Library",2023-09-18,Monday,"16:00 - 16:59",13,0,11,24,7,0,7
"Tonganoxie Public Library",2023-09-18,Monday,"17:00 - 17:59",16,5,35,56,8,2,9
"Tonganoxie Public Library",2023-09-18,Monday,"18:00 - 18:59",20,2,8,30,2,1,2
"Tonganoxie Public Library",2023-09-18,Monday,"19:00 - 19:59",1,7,5,13,1,1,2
"Tonganoxie Public Library",2023-09-18,Monday,"21:00 - 21:59",0,6,0,6,0,1,1
"Tonganoxie Public Library",2023-09-19,Tuesday,"9:00 - 9:59",0,0,43,43,0,0,
"Tonganoxie Public Library",2023-09-19,Tuesday,"10:00 - 10:59",0,0,11,11,0,0,
"Tonganoxie Public Library",2023-09-19,Tuesday,"11:00 - 11:59",11,0,4,15,2,0,2
"Tonganoxie Public Library",2023-09-19,Tuesday,"12:00 - 12:59",16,0,53,69,3,0,3
"Tonganoxie Public Library",2023-09-19,Tuesday,"13:00 - 13:59",39,0,33,72,8,0,8
"Tonganoxie Public Library",2023-09-19,Tuesday,"14:00 - 14:59",4,0,21,25,2,0,2
"Tonganoxie Public Library",2023-09-19,Tuesday,"15:00 - 15:59",33,3,54,90,11,2,11
"Tonganoxie Public Library",2023-09-19,Tuesday,"16:00 - 16:59",11,0,5,16,5,0,5
"Tonganoxie Public Library",2023-09-19,Tuesday,"17:00 - 17:59",1,0,17,18,1,0,1
"Tonganoxie Public Library",2023-09-19,Tuesday,"18:00 - 18:59",3,0,3,6,2,0,2
"Tonganoxie Public Library",2023-09-19,Tuesday,"19:00 - 19:59",5,0,1,6,3,0,3
"Tonganoxie Public Library",2023-09-20,Wednesday,"7:00 - 7:59",0,1,0,1,0,1,1
"Tonganoxie Public Library",2023-09-20,Wednesday,"8:00 - 8:59",0,4,0,4,0,1,1
"Tonganoxie Public Library",2023-09-20,Wednesday,"9:00 - 9:59",4,0,0,4,4,0,4
"Tonganoxie Public Library",2023-09-20,Wednesday,"10:00 - 10:59",10,0,31,41,5,0,5
"Tonganoxie Public Library",2023-09-20,Wednesday,"11:00 - 11:59",18,2,16,36,7,2,9
"Tonganoxie Public Library",2023-09-20,Wednesday,"12:00 - 12:59",8,0,6,14,3,0,3
"Tonganoxie Public Library",2023-09-20,Wednesday,"13:00 - 13:59",10,3,3,16,3,2,5
"Tonganoxie Public Library",2023-09-20,Wednesday,"14:00 - 14:59",6,1,25,32,4,1,4
"Tonganoxie Public Library",2023-09-20,Wednesday,"15:00 - 15:59",9,1,61,71,4,1,5
"Tonganoxie Public Library",2023-09-20,Wednesday,"16:00 - 16:59",4,8,18,30,2,1,3
"Tonganoxie Public Library",2023-09-20,Wednesday,"17:00 - 17:59",12,0,20,32,5,0,5
"Tonganoxie Public Library",2023-09-20,Wednesday,"18:00 - 18:59",6,2,7,15,3,1,3
"Tonganoxie Public Library",2023-09-21,Thursday,"6:00 - 6:59",0,10,0,10,0,1,1
"Tonganoxie Public Library",2023-09-21,Thursday,"7:00 - 7:59",0,1,0,1,0,1,1
"Tonganoxie Public Library",2023-09-21,Thursday,"9:00 - 9:59",1,1,39,41,1,1,2
"Tonganoxie Public Library",2023-09-21,Thursday,"10:00 - 10:59",3,0,30,33,1,0,1
"Tonganoxie Public Library",2023-09-21,Thursday,"11:00 - 11:59",5,0,3,8,2,0,2
"Tonganoxie Public Library",2023-09-21,Thursday,"12:00 - 12:59",7,1,9,17,4,1,4
"Tonganoxie Public Library",2023-09-21,Thursday,"13:00 - 13:59",2,0,49,51,2,0,2
"Tonganoxie Public Library",2023-09-21,Thursday,"14:00 - 14:59",10,0,37,47,4,0,4
"Tonganoxie Public Library",2023-09-21,Thursday,"15:00 - 15:59",27,4,23,54,11,4,13
"Tonganoxie Public Library",2023-09-21,Thursday,"16:00 - 16:59",22,4,18,44,6,2,7
"Tonganoxie Public Library",2023-09-21,Thursday,"17:00 - 17:59",72,0,55,127,10,0,10
"Tonganoxie Public Library",2023-09-21,Thursday,"18:00 - 18:59",15,0,9,24,6,0,6
"Tonganoxie Public Library",2023-09-21,Thursday,"19:00 - 19:59",11,0,27,38,3,0,3
"Tonganoxie Public Library",2023-09-22,Friday,"8:00 - 8:59",0,0,1,1,0,0,
"Tonganoxie Public Library",2023-09-22,Friday,"9:00 - 9:59",0,1,0,1,0,1,1
"Tonganoxie Public Library",2023-09-22,Friday,"10:00 - 10:59",8,0,6,14,4,0,4
"Tonganoxie Public Library",2023-09-22,Friday,"11:00 - 11:59",21,1,4,26,6,1,7
"Tonganoxie Public Library",2023-09-22,Friday,"12:00 - 12:59",12,0,49,61,4,0,4
"Tonganoxie Public Library",2023-09-22,Friday,"13:00 - 13:59",9,2,45,56,6,1,7
"Tonganoxie Public Library",2023-09-22,Friday,"14:00 - 14:59",8,0,9,17,4,0,4
"Tonganoxie Public Library",2023-09-22,Friday,"15:00 - 15:59",5,0,3,8,5,0,5
"Tonganoxie Public Library",2023-09-22,Friday,"16:00 - 16:59",15,1,10,26,7,1,8
"Tonganoxie Public Library",2023-09-22,Friday,"17:00 - 17:59",1,0,7,8,1,0,1
"Tonganoxie Public Library",2023-09-22,Friday,"18:00 - 18:59",7,0,4,11,3,0,3
"Tonganoxie Public Library",2023-09-22,Friday,"19:00 - 19:59",4,12,9,25,2,1,2
"Tonganoxie Public Library",2023-09-23,Saturday,"5:00 - 5:59",0,1,0,1,0,1,1
"Tonganoxie Public Library",2023-09-23,Saturday,"6:00 - 6:59",0,10,0,10,0,1,1
"Tonganoxie Public Library",2023-09-23,Saturday,"8:00 - 8:59",0,1,10,11,0,1,1
"Tonganoxie Public Library",2023-09-23,Saturday,"9:00 - 9:59",6,0,5,11,3,0,3
"Tonganoxie Public Library",2023-09-23,Saturday,"10:00 - 10:59",9,0,1,10,4,0,4
"Tonganoxie Public Library",2023-09-23,Saturday,"11:00 - 11:59",6,0,4,10,2,0,2
"Tonganoxie Public Library",2023-09-23,Saturday,"12:00 - 12:59",4,7,5,16,4,2,6
"Tonganoxie Public Library",2023-09-23,Saturday,"13:00 - 13:59",4,0,3,7,4,0,4
"Tonganoxie Public Library",2023-09-23,Saturday,"14:00 - 14:59",4,0,3,7,2,0,2
"Tonganoxie Public Library",2023-09-23,Saturday,"15:00 - 15:59",0,0,4,4,0,0,
"Tonganoxie Public Library",2023-09-23,Saturday,"16:00 - 16:59",37,0,17,54,6,0,6
"Tonganoxie Public Library",2023-09-23,Saturday,"22:00 - 22:59",0,3,0,3,0,1,1
"Tonganoxie Public Library",2023-09-24,Sunday,"7:00 - 7:59",0,1,0,1,0,1,1
"Tonganoxie Public Library",2023-09-24,Sunday,"10:00 - 10:59",0,1,0,1,0,1,1
"Tonganoxie Public Library",2023-09-24,Sunday,"12:00 - 12:59",0,3,0,3,0,1,1
"Tonganoxie Public Library",2023-09-24,Sunday,"13:00 - 13:59",21,0,54,75,6,0,6
"Tonganoxie Public Library",2023-09-24,Sunday,"14:00 - 14:59",14,4,24,42,4,2,6
"Tonganoxie Public Library",2023-09-24,Sunday,"15:00 - 15:59",17,1,7,25,5,1,5
"Tonganoxie Public Library",2023-09-24,Sunday,"16:00 - 16:59",26,1,21,48,3,1,4
"Tonganoxie Public Library",2023-09-24,Sunday,"19:00 - 19:59",0,2,0,2,0,1,1
"Tonganoxie Public Library",2023-09-25,Monday,"8:00 - 8:59",0,1,0,1,0,1,1
"Tonganoxie Public Library",2023-09-25,Monday,"9:00 - 9:59",13,0,38,51,3,0,3
"Tonganoxie Public Library",2023-09-25,Monday,"10:00 - 10:59",20,0,7,27,9,0,9
"Tonganoxie Public Library",2023-09-25,Monday,"11:00 - 11:59",19,1,30,50,3,1,3
"Tonganoxie Public Library",2023-09-25,Monday,"12:00 - 12:59",2,1,6,9,2,1,3
"Tonganoxie Public Library",2023-09-25,Monday,"13:00 - 13:59",11,0,22,33,5,0,5
"Tonganoxie Public Library",2023-09-25,Monday,"14:00 - 14:59",7,2,49,58,3,1,4
"Tonganoxie Public Library",2023-09-25,Monday,"15:00 - 15:59",12,11,24,47,7,2,8
"Tonganoxie Public Library",2023-09-25,Monday,"16:00 - 16:59",39,19,9,67,10,1,11
"Tonganoxie Public Library",2023-09-25,Monday,"17:00 - 17:59",21,0,20,41,8,0,8
"Tonganoxie Public Library",2023-09-25,Monday,"18:00 - 18:59",10,0,7,17,5,0,5
"Tonganoxie Public Library",2023-09-25,Monday,"19:00 - 19:59",6,1,7,14,3,1,4
"Tonganoxie Public Library",2023-09-26,Tuesday,"5:00 - 5:59",0,1,0,1,0,1,1
"Tonganoxie Public Library",2023-09-26,Tuesday,"6:00 - 6:59",0,9,0,9,0,1,1
"Tonganoxie Public Library",2023-09-26,Tuesday,"7:00 - 7:59",0,13,0,13,0,3,3
"Tonganoxie Public Library",2023-09-26,Tuesday,"9:00 - 9:59",0,0,75,75,0,0,
"Tonganoxie Public Library",2023-09-26,Tuesday,"10:00 - 10:59",2,0,3,5,1,0,1
"Tonganoxie Public Library",2023-09-26,Tuesday,"11:00 - 11:59",5,0,11,16,1,0,1
"Tonganoxie Public Library",2023-09-26,Tuesday,"12:00 - 12:59",2,1,59,62,1,1,2
"Tonganoxie Public Library",2023-09-26,Tuesday,"13:00 - 13:59",11,0,28,39,5,0,5
"Tonganoxie Public Library",2023-09-26,Tuesday,"14:00 - 14:59",2,0,10,12,2,0,2
"Tonganoxie Public Library",2023-09-26,Tuesday,"15:00 - 15:59",18,4,12,34,7,1,8
"Tonganoxie Public Library",2023-09-26,Tuesday,"16:00 - 16:59",4,3,13,20,3,1,4
"Tonganoxie Public Library",2023-09-26,Tuesday,"17:00 - 17:59",29,1,16,46,7,1,7
"Tonganoxie Public Library",2023-09-26,Tuesday,"18:00 - 18:59",7,1,12,20,4,1,5
"Tonganoxie Public Library",2023-09-26,Tuesday,"19:00 - 19:59",3,0,2,5,1,0,1
"Tonganoxie Public Library",2023-09-27,Wednesday,"9:00 - 9:59",2,0,26,28,2,0,2
"Tonganoxie Public Library",2023-09-27,Wednesday,"10:00 - 10:59",2,0,9,11,2,0,2
"Tonganoxie Public Library",2023-09-27,Wednesday,"11:00 - 11:59",10,0,6,16,3,0,3
"Tonganoxie Public Library",2023-09-27,Wednesday,"12:00 - 12:59",21,1,9,31,5,1,6
"Tonganoxie Public Library",2023-09-27,Wednesday,"13:00 - 13:59",1,1,6,8,1,1,2
"Tonganoxie Public Library",2023-09-27,Wednesday,"14:00 - 14:59",3,0,1,4,1,0,1
"Tonganoxie Public Library",2023-09-27,Wednesday,"15:00 - 15:59",3,0,0,3,3,0,3
"Tonganoxie Public Library",2023-09-27,Wednesday,"16:00 - 16:59",80,1,55,136,7,1,7
"Tonganoxie Public Library",2023-09-27,Wednesday,"17:00 - 17:59",10,0,17,27,7,0,7
"Tonganoxie Public Library",2023-09-27,Wednesday,"18:00 - 18:59",17,1,12,30,8,1,8
"Tonganoxie Public Library",2023-09-27,Wednesday,"19:00 - 19:59",2,0,1,3,1,0,1
"Tonganoxie Public Library",2023-09-28,Thursday,"4:00 - 4:59",0,1,0,1,0,1,1
"Tonganoxie Public Library",2023-09-28,Thursday,"9:00 - 9:59",5,0,57,62,2,0,2
"Tonganoxie Public Library",2023-09-28,Thursday,"10:00 - 10:59",0,0,1,1,0,0,
"Tonganoxie Public Library",2023-09-28,Thursday,"11:00 - 11:59",6,0,10,16,1,0,1
"Tonganoxie Public Library",2023-09-28,Thursday,"12:00 - 12:59",5,0,80,85,2,0,2
"Tonganoxie Public Library",2023-09-28,Thursday,"13:00 - 13:59",0,0,73,73,0,0,
"Tonganoxie Public Library",2023-09-28,Thursday,"14:00 - 14:59",1,0,0,1,1,0,1
"Tonganoxie Public Library",2023-09-28,Thursday,"15:00 - 15:59",26,2,6,34,11,1,11
"Tonganoxie Public Library",2023-09-28,Thursday,"16:00 - 16:59",40,1,16,57,6,1,6
"Tonganoxie Public Library",2023-09-28,Thursday,"17:00 - 17:59",56,2,35,93,6,2,7
"Tonganoxie Public Library",2023-09-28,Thursday,"18:00 - 18:59",22,0,33,55,4,0,4
"Tonganoxie Public Library",2023-09-28,Thursday,"19:00 - 19:59",16,2,2,20,7,1,7
"Tonganoxie Public Library",2023-09-28,Thursday,"22:00 - 22:59",0,1,0,1,0,1,1
"Tonganoxie Public Library",2023-09-29,Friday,"7:00 - 7:59",0,1,0,1,0,1,1
"Tonganoxie Public Library",2023-09-29,Friday,"9:00 - 9:59",5,0,1,6,3,0,3
"Tonganoxie Public Library",2023-09-29,Friday,"10:00 - 10:59",7,2,49,58,4,1,5
"Tonganoxie Public Library",2023-09-29,Friday,"11:00 - 11:59",29,0,8,37,7,0,7
"Tonganoxie Public Library",2023-09-29,Friday,"12:00 - 12:59",7,0,8,15,2,0,2
"Tonganoxie Public Library",2023-09-29,Friday,"13:00 - 13:59",3,0,41,44,1,0,1
"Tonganoxie Public Library",2023-09-29,Friday,"14:00 - 14:59",11,1,8,20,3,1,3
"Tonganoxie Public Library",2023-09-29,Friday,"15:00 - 15:59",10,0,12,22,3,0,3
"Tonganoxie Public Library",2023-09-29,Friday,"16:00 - 16:59",14,1,45,60,4,1,5
"Tonganoxie Public Library",2023-09-29,Friday,"17:00 - 17:59",51,0,7,58,7,0,7
"Tonganoxie Public Library",2023-09-29,Friday,"18:00 - 18:59",3,0,15,18,1,0,1
"Tonganoxie Public Library",2023-09-29,Friday,"19:00 - 19:59",0,2,1,3,0,1,1
"Tonganoxie Public Library",2023-09-30,Saturday,"9:00 - 9:59",2,1,2,5,2,1,3
"Tonganoxie Public Library",2023-09-30,Saturday,"10:00 - 10:59",3,4,3,10,1,1,2
"Tonganoxie Public Library",2023-09-30,Saturday,"11:00 - 11:59",12,23,5,40,3,2,5
"Tonganoxie Public Library",2023-09-30,Saturday,"12:00 - 12:59",7,2,0,9,5,1,6
"Tonganoxie Public Library",2023-09-30,Saturday,"13:00 - 13:59",16,3,2,21,5,1,5
"Tonganoxie Public Library",2023-09-30,Saturday,"14:00 - 14:59",6,0,5,11,3,0,3
"Tonganoxie Public Library",2023-09-30,Saturday,"15:00 - 15:59",2,1,2,5,2,1,3
"Tonganoxie Public Library",2023-09-30,Saturday,"16:00 - 16:59",33,2,16,51,4,1,5
"Tonganoxie Public Library",2023-09-30,Saturday,"21:00 - 21:59",0,2,0,2,0,1,1
"Tonganoxie Public Library",2023-09-30,Saturday,"22:00 - 22:59",0,16,0,16,0,1,1
"Valley Falls, Delaware Township Library",2023-09-01,Friday,"9:00 - 9:59",14,0,19,33,3,0,3
"Valley Falls, Delaware Township Library",2023-09-01,Friday,"10:00 - 10:59",0,0,28,28,0,0,
"Valley Falls, Delaware Township Library",2023-09-01,Friday,"11:00 - 11:59",17,0,24,41,6,0,6
"Valley Falls, Delaware Township Library",2023-09-01,Friday,"13:00 - 13:59",2,0,2,4,2,0,2
"Valley Falls, Delaware Township Library",2023-09-01,Friday,"14:00 - 14:59",1,0,1,2,1,0,1
"Valley Falls, Delaware Township Library",2023-09-01,Friday,"15:00 - 15:59",3,0,0,3,1,0,1
"Valley Falls, Delaware Township Library",2023-09-01,Friday,"16:00 - 16:59",5,0,0,5,2,0,2
"Valley Falls, Delaware Township Library",2023-09-01,Friday,"17:00 - 17:59",0,1,0,1,0,1,1
"Valley Falls, Delaware Township Library",2023-09-02,Saturday,"8:00 - 8:59",0,1,0,1,0,1,1
"Valley Falls, Delaware Township Library",2023-09-02,Saturday,"9:00 - 9:59",1,0,0,1,1,0,1
"Valley Falls, Delaware Township Library",2023-09-02,Saturday,"10:00 - 10:59",0,0,25,25,0,0,
"Valley Falls, Delaware Township Library",2023-09-02,Saturday,"11:00 - 11:59",2,0,5,7,1,0,1
"Valley Falls, Delaware Township Library",2023-09-02,Saturday,"12:00 - 12:59",3,0,0,3,2,0,2
"Valley Falls, Delaware Township Library",2023-09-02,Saturday,"13:00 - 13:59",2,6,1,9,2,2,4
"Valley Falls, Delaware Township Library",2023-09-02,Saturday,"16:00 - 16:59",2,0,2,4,1,0,1
"Valley Falls, Delaware Township Library",2023-09-03,Sunday,"10:00 - 10:59",2,0,2,4,1,0,1
"Valley Falls, Delaware Township Library",2023-09-05,Tuesday,"8:00 - 8:59",3,0,5,8,1,0,1
"Valley Falls, Delaware Township Library",2023-09-05,Tuesday,"9:00 - 9:59",10,0,13,23,2,0,2
"Valley Falls, Delaware Township Library",2023-09-05,Tuesday,"10:00 - 10:59",0,0,1,1,0,0,
"Valley Falls, Delaware Township Library",2023-09-05,Tuesday,"11:00 - 11:59",0,0,2,2,0,0,
"Valley Falls, Delaware Township Library",2023-09-05,Tuesday,"13:00 - 13:59",4,0,14,18,2,0,2
"Valley Falls, Delaware Township Library",2023-09-05,Tuesday,"14:00 - 14:59",1,0,15,16,1,0,1
"Valley Falls, Delaware Township Library",2023-09-05,Tuesday,"15:00 - 15:59",2,0,7,9,1,0,1
"Valley Falls, Delaware Township Library",2023-09-05,Tuesday,"16:00 - 16:59",5,0,0,5,1,0,1
"Valley Falls, Delaware Township Library",2023-09-06,Wednesday,"9:00 - 9:59",5,0,0,5,1,0,1
"Valley Falls, Delaware Township Library",2023-09-06,Wednesday,"10:00 - 10:59",3,0,0,3,1,0,1
"Valley Falls, Delaware Township Library",2023-09-06,Wednesday,"11:00 - 11:59",0,0,3,3,0,0,
"Valley Falls, Delaware Township Library",2023-09-06,Wednesday,"13:00 - 13:59",2,0,0,2,1,0,1
"Valley Falls, Delaware Township Library",2023-09-06,Wednesday,"14:00 - 14:59",0,3,0,3,0,1,1
"Valley Falls, Delaware Township Library",2023-09-06,Wednesday,"15:00 - 15:59",1,0,7,8,1,0,1
"Valley Falls, Delaware Township Library",2023-09-06,Wednesday,"16:00 - 16:59",1,0,8,9,1,0,1
"Valley Falls, Delaware Township Library",2023-09-06,Wednesday,"17:00 - 17:59",1,0,2,3,1,0,1
"Valley Falls, Delaware Township Library",2023-09-06,Wednesday,"18:00 - 18:59",0,0,2,2,0,0,
"Valley Falls, Delaware Township Library",2023-09-07,Thursday,"9:00 - 9:59",1,0,2,3,1,0,1
"Valley Falls, Delaware Township Library",2023-09-07,Thursday,"10:00 - 10:59",0,0,23,23,0,0,
"Valley Falls, Delaware Township Library",2023-09-07,Thursday,"11:00 - 11:59",0,0,3,3,0,0,
"Valley Falls, Delaware Township Library",2023-09-07,Thursday,"13:00 - 13:59",2,0,1,3,1,0,1
"Valley Falls, Delaware Township Library",2023-09-07,Thursday,"14:00 - 14:59",1,0,4,5,1,0,1
"Valley Falls, Delaware Township Library",2023-09-07,Thursday,"17:00 - 17:59",1,0,0,1,1,0,1
"Valley Falls, Delaware Township Library",2023-09-08,Friday,"9:00 - 9:59",8,17,15,40,3,1,4
"Valley Falls, Delaware Township Library",2023-09-08,Friday,"10:00 - 10:59",4,0,11,15,3,0,3
"Valley Falls, Delaware Township Library",2023-09-08,Friday,"11:00 - 11:59",8,0,6,14,1,0,1
"Valley Falls, Delaware Township Library",2023-09-08,Friday,"13:00 - 13:59",1,0,12,13,1,0,1
"Valley Falls, Delaware Township Library",2023-09-08,Friday,"14:00 - 14:59",1,5,0,6,1,1,1
"Valley Falls, Delaware Township Library",2023-09-08,Friday,"16:00 - 16:59",1,0,1,2,1,0,1
"Valley Falls, Delaware Township Library",2023-09-09,Saturday,"8:00 - 8:59",0,0,7,7,0,0,
"Valley Falls, Delaware Township Library",2023-09-09,Saturday,"10:00 - 10:59",9,0,8,17,1,0,1
"Valley Falls, Delaware Township Library",2023-09-09,Saturday,"11:00 - 11:59",2,0,2,4,1,0,1
"Valley Falls, Delaware Township Library",2023-09-09,Saturday,"13:00 - 13:59",1,0,1,2,1,0,1
"Valley Falls, Delaware Township Library",2023-09-09,Saturday,"14:00 - 14:59",1,0,0,1,1,0,1
"Valley Falls, Delaware Township Library",2023-09-09,Saturday,"15:00 - 15:59",2,0,1,3,2,0,2
"Valley Falls, Delaware Township Library",2023-09-09,Saturday,"16:00 - 16:59",0,0,1,1,0,0,
"Valley Falls, Delaware Township Library",2023-09-11,Monday,"9:00 - 9:59",0,0,7,7,0,0,
"Valley Falls, Delaware Township Library",2023-09-11,Monday,"10:00 - 10:59",0,0,10,10,0,0,
"Valley Falls, Delaware Township Library",2023-09-11,Monday,"11:00 - 11:59",1,0,5,6,1,0,1
"Valley Falls, Delaware Township Library",2023-09-11,Monday,"12:00 - 12:59",0,0,2,2,0,0,
"Valley Falls, Delaware Township Library",2023-09-11,Monday,"13:00 - 13:59",5,0,4,9,1,0,1
"Valley Falls, Delaware Township Library",2023-09-11,Monday,"14:00 - 14:59",2,0,1,3,2,0,2
"Valley Falls, Delaware Township Library",2023-09-12,Tuesday,"9:00 - 9:59",0,0,2,2,0,0,
"Valley Falls, Delaware Township Library",2023-09-12,Tuesday,"10:00 - 10:59",5,0,8,13,1,0,1
"Valley Falls, Delaware Township Library",2023-09-12,Tuesday,"11:00 - 11:59",0,0,2,2,0,0,
"Valley Falls, Delaware Township Library",2023-09-12,Tuesday,"13:00 - 13:59",2,0,3,5,2,0,2
"Valley Falls, Delaware Township Library",2023-09-12,Tuesday,"14:00 - 14:59",1,0,0,1,1,0,1
"Valley Falls, Delaware Township Library",2023-09-12,Tuesday,"15:00 - 15:59",4,0,0,4,1,0,1
"Valley Falls, Delaware Township Library",2023-09-12,Tuesday,"16:00 - 16:59",1,0,0,1,1,0,1
"Valley Falls, Delaware Township Library",2023-09-13,Wednesday,"9:00 - 9:59",0,3,12,15,0,1,1
"Valley Falls, Delaware Township Library",2023-09-13,Wednesday,"10:00 - 10:59",0,0,6,6,0,0,
"Valley Falls, Delaware Township Library",2023-09-13,Wednesday,"11:00 - 11:59",4,0,25,29,2,0,2
"Valley Falls, Delaware Township Library",2023-09-13,Wednesday,"12:00 - 12:59",1,0,0,1,1,0,1
"Valley Falls, Delaware Township Library",2023-09-13,Wednesday,"13:00 - 13:59",0,0,7,7,0,0,
"Valley Falls, Delaware Township Library",2023-09-13,Wednesday,"14:00 - 14:59",16,0,11,27,2,0,2
"Valley Falls, Delaware Township Library",2023-09-13,Wednesday,"16:00 - 16:59",2,0,3,5,1,0,1
"Valley Falls, Delaware Township Library",2023-09-13,Wednesday,"18:00 - 18:59",6,0,6,12,2,0,2
"Valley Falls, Delaware Township Library",2023-09-14,Thursday,"9:00 - 9:59",1,0,7,8,1,0,1
"Valley Falls, Delaware Township Library",2023-09-14,Thursday,"10:00 - 10:59",3,0,6,9,1,0,1
"Valley Falls, Delaware Township Library",2023-09-14,Thursday,"11:00 - 11:59",1,0,1,2,1,0,1
"Valley Falls, Delaware Township Library",2023-09-14,Thursday,"13:00 - 13:59",1,0,2,3,1,0,1
"Valley Falls, Delaware Township Library",2023-09-14,Thursday,"16:00 - 16:59",1,0,0,1,1,0,1
"Valley Falls, Delaware Township Library",2023-09-14,Thursday,"18:00 - 18:59",0,1,0,1,0,1,1
"Valley Falls, Delaware Township Library",2023-09-15,Friday,"7:00 - 7:59",0,2,0,2,0,1,1
"Valley Falls, Delaware Township Library",2023-09-15,Friday,"9:00 - 9:59",4,1,30,35,1,1,2
"Valley Falls, Delaware Township Library",2023-09-15,Friday,"10:00 - 10:59",3,0,30,33,2,0,2
"Valley Falls, Delaware Township Library",2023-09-15,Friday,"11:00 - 11:59",24,0,6,30,4,0,4
"Valley Falls, Delaware Township Library",2023-09-15,Friday,"12:00 - 12:59",0,1,0,1,0,1,1
"Valley Falls, Delaware Township Library",2023-09-15,Friday,"13:00 - 13:59",2,0,4,6,2,0,2
"Valley Falls, Delaware Township Library",2023-09-15,Friday,"15:00 - 15:59",3,0,0,3,1,0,1
"Valley Falls, Delaware Township Library",2023-09-15,Friday,"16:00 - 16:59",0,0,1,1,0,0,
"Valley Falls, Delaware Township Library",2023-09-16,Saturday,"9:00 - 9:59",11,0,12,23,1,0,1
"Valley Falls, Delaware Township Library",2023-09-16,Saturday,"11:00 - 11:59",3,0,0,3,1,0,1
"Valley Falls, Delaware Township Library",2023-09-16,Saturday,"12:00 - 12:59",0,0,3,3,0,0,
"Valley Falls, Delaware Township Library",2023-09-16,Saturday,"14:00 - 14:59",1,0,0,1,1,0,1
"Valley Falls, Delaware Township Library",2023-09-16,Saturday,"16:00 - 16:59",3,0,4,7,2,0,2
"Valley Falls, Delaware Township Library",2023-09-17,Sunday,"15:00 - 15:59",0,0,1,1,0,0,
"Valley Falls, Delaware Township Library",2023-09-17,Sunday,"16:00 - 16:59",0,0,16,16,0,0,
"Valley Falls, Delaware Township Library",2023-09-18,Monday,"9:00 - 9:59",10,2,13,25,3,1,3
"Valley Falls, Delaware Township Library",2023-09-18,Monday,"10:00 - 10:59",5,0,1,6,2,0,2
"Valley Falls, Delaware Township Library",2023-09-18,Monday,"11:00 - 11:59",6,0,11,17,2,0,2
"Valley Falls, Delaware Township Library",2023-09-18,Monday,"13:00 - 13:59",3,0,3,6,2,0,2
"Valley Falls, Delaware Township Library",2023-09-19,Tuesday,"9:00 - 9:59",0,2,0,2,0,1,1
"Valley Falls, Delaware Township Library",2023-09-19,Tuesday,"10:00 - 10:59",7,0,7,14,1,0,1
"Valley Falls, Delaware Township Library",2023-09-19,Tuesday,"11:00 - 11:59",1,0,1,2,1,0,1
"Valley Falls, Delaware Township Library",2023-09-19,Tuesday,"13:00 - 13:59",1,0,2,3,1,0,1
"Valley Falls, Delaware Township Library",2023-09-19,Tuesday,"14:00 - 14:59",0,0,1,1,0,0,
