branchname,DATE,DAY,HOUR,CKO,RENEW,RETURNS,TOTAL_CKO_RENEW_RETURN,CKO_BORROWERS,RENEW_BORROWERS,CKO_AND_RENEW_BORROWERS
"Atchison Public Library",2023-04-27,Thursday,"14:00 - 14:59",1,0,38,39,1,0,1
"Atchison Public Library",2023-04-27,Thursday,"15:00 - 15:59",13,0,50,63,8,0,8
"Atchison Public Library",2023-04-27,Thursday,"16:00 - 16:59",14,0,8,22,3,0,3
"Atchison Public Library",2023-04-27,Thursday,"17:00 - 17:59",5,3,74,82,2,2,3
"Atchison Public Library",2023-04-27,Thursday,"18:00 - 18:59",8,2,48,58,1,1,1
"Atchison Public Library",2023-04-27,Thursday,"19:00 - 19:59",8,1,19,28,4,1,5
"Atchison Public Library",2023-04-28,Friday,"7:00 - 7:59",0,1,0,1,0,1,1
"Atchison Public Library",2023-04-28,Friday,"8:00 - 8:59",0,1,9,10,0,1,1
"Atchison Public Library",2023-04-28,Friday,"9:00 - 9:59",0,0,44,44,0,0,
"Atchison Public Library",2023-04-28,Friday,"10:00 - 10:59",8,2,161,171,3,1,4
"Atchison Public Library",2023-04-28,Friday,"11:00 - 11:59",15,3,5,23,6,1,7
"Atchison Public Library",2023-04-28,Friday,"12:00 - 12:59",8,2,32,42,2,1,2
"Atchison Public Library",2023-04-28,Friday,"13:00 - 13:59",8,15,31,54,3,2,5
"Atchison Public Library",2023-04-28,Friday,"14:00 - 14:59",29,0,22,51,6,0,6
"Atchison Public Library",2023-04-28,Friday,"15:00 - 15:59",38,5,13,56,8,1,9
"Atchison Public Library",2023-04-28,Friday,"16:00 - 16:59",17,5,24,46,5,1,5
"Atchison Public Library",2023-04-28,Friday,"17:00 - 17:59",0,2,0,2,0,2,2
"Atchison Public Library",2023-04-28,Friday,"20:00 - 20:59",0,2,0,2,0,1,1
"Atchison Public Library",2023-04-28,Friday,"23:00 - 23:59",0,1,0,1,0,1,1
"Atchison Public Library",2023-04-29,Saturday,"8:00 - 8:59",0,0,25,25,0,0,
"Atchison Public Library",2023-04-29,Saturday,"9:00 - 9:59",4,0,8,12,3,0,3
"Atchison Public Library",2023-04-29,Saturday,"10:00 - 10:59",28,4,27,59,5,2,6
"Atchison Public Library",2023-04-29,Saturday,"11:00 - 11:59",16,0,45,61,5,0,5
"Atchison Public Library",2023-04-29,Saturday,"12:00 - 12:59",19,12,21,52,7,2,7
"Atchison Public Library",2023-04-29,Saturday,"13:00 - 13:59",20,1,26,47,8,1,8
"Atchison Public Library",2023-04-29,Saturday,"16:00 - 16:59",0,6,0,6,0,1,1
"Atchison Public Library",2023-04-29,Saturday,"18:00 - 18:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-04-01,Saturday,"7:00 - 7:59",0,12,0,12,0,1,1
"Baldwin City Public Library",2023-04-01,Saturday,"9:00 - 9:59",0,0,25,25,0,0,
"Baldwin City Public Library",2023-04-01,Saturday,"10:00 - 10:59",4,0,5,9,2,0,2
"Baldwin City Public Library",2023-04-01,Saturday,"11:00 - 11:59",19,7,9,35,6,2,7
"Baldwin City Public Library",2023-04-01,Saturday,"12:00 - 12:59",3,0,1,4,1,0,1
"Baldwin City Public Library",2023-04-01,Saturday,"13:00 - 13:59",0,2,6,8,0,1,1
"Baldwin City Public Library",2023-04-01,Saturday,"16:00 - 16:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2023-04-01,Saturday,"20:00 - 20:59",0,4,0,4,0,1,1
"Baldwin City Public Library",2023-04-01,Saturday,"21:00 - 21:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-04-01,Saturday,"22:00 - 22:59",0,8,0,8,0,1,1
"Baldwin City Public Library",2023-04-02,Sunday,"8:00 - 8:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2023-04-02,Sunday,"9:00 - 9:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-04-02,Sunday,"12:00 - 12:59",0,4,0,4,0,1,1
"Baldwin City Public Library",2023-04-02,Sunday,"16:00 - 16:59",0,0,1,1,0,0,
"Baldwin City Public Library",2023-04-03,Monday,"7:00 - 7:59",0,6,0,6,0,2,2
"Baldwin City Public Library",2023-04-03,Monday,"8:00 - 8:59",0,6,0,6,0,2,2
"Baldwin City Public Library",2023-04-03,Monday,"9:00 - 9:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-04-03,Monday,"10:00 - 10:59",10,2,32,44,4,1,4
"Baldwin City Public Library",2023-04-03,Monday,"11:00 - 11:59",5,1,23,29,2,1,3
"Baldwin City Public Library",2023-04-03,Monday,"12:00 - 12:59",19,2,10,31,3,2,5
"Baldwin City Public Library",2023-04-03,Monday,"13:00 - 13:59",3,1,3,7,3,1,3
"Baldwin City Public Library",2023-04-03,Monday,"14:00 - 14:59",6,2,7,15,2,1,3
"Baldwin City Public Library",2023-04-03,Monday,"15:00 - 15:59",13,9,17,39,6,2,8
"Baldwin City Public Library",2023-04-03,Monday,"16:00 - 16:59",29,3,19,51,7,2,7
"Baldwin City Public Library",2023-04-03,Monday,"17:00 - 17:59",21,1,31,53,6,1,6
"Baldwin City Public Library",2023-04-03,Monday,"18:00 - 18:59",9,3,4,16,2,1,2
"Baldwin City Public Library",2023-04-04,Tuesday,"6:00 - 6:59",0,11,0,11,0,1,1
"Baldwin City Public Library",2023-04-04,Tuesday,"8:00 - 8:59",0,0,1,1,0,0,
"Baldwin City Public Library",2023-04-04,Tuesday,"9:00 - 9:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2023-04-04,Tuesday,"10:00 - 10:59",5,0,9,14,1,0,1
"Baldwin City Public Library",2023-04-04,Tuesday,"11:00 - 11:59",0,0,9,9,0,0,
"Baldwin City Public Library",2023-04-04,Tuesday,"12:00 - 12:59",5,0,48,53,2,0,2
"Baldwin City Public Library",2023-04-04,Tuesday,"13:00 - 13:59",4,4,5,13,3,1,4
"Baldwin City Public Library",2023-04-04,Tuesday,"14:00 - 14:59",0,0,5,5,0,0,
"Baldwin City Public Library",2023-04-04,Tuesday,"15:00 - 15:59",12,0,2,14,3,0,3
"Baldwin City Public Library",2023-04-04,Tuesday,"16:00 - 16:59",10,0,18,28,3,0,3
"Baldwin City Public Library",2023-04-04,Tuesday,"17:00 - 17:59",1,3,21,25,1,1,2
"Baldwin City Public Library",2023-04-04,Tuesday,"18:00 - 18:59",3,0,1,4,2,0,2
"Baldwin City Public Library",2023-04-04,Tuesday,"19:00 - 19:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2023-04-05,Wednesday,"6:00 - 6:59",0,13,0,13,0,1,1
"Baldwin City Public Library",2023-04-05,Wednesday,"7:00 - 7:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-04-05,Wednesday,"8:00 - 8:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-04-05,Wednesday,"9:00 - 9:59",0,0,1,1,0,0,
"Baldwin City Public Library",2023-04-05,Wednesday,"10:00 - 10:59",30,4,40,74,9,2,10
"Baldwin City Public Library",2023-04-05,Wednesday,"11:00 - 11:59",34,5,17,56,8,1,9
"Baldwin City Public Library",2023-04-05,Wednesday,"12:00 - 12:59",16,1,63,80,2,1,2
"Baldwin City Public Library",2023-04-05,Wednesday,"13:00 - 13:59",4,0,7,11,1,0,1
"Baldwin City Public Library",2023-04-05,Wednesday,"14:00 - 14:59",7,0,2,9,4,0,4
"Baldwin City Public Library",2023-04-05,Wednesday,"15:00 - 15:59",8,6,12,26,4,2,6
"Baldwin City Public Library",2023-04-05,Wednesday,"16:00 - 16:59",2,0,0,2,2,0,2
"Baldwin City Public Library",2023-04-05,Wednesday,"17:00 - 17:59",2,0,3,5,2,0,2
"Baldwin City Public Library",2023-04-05,Wednesday,"18:00 - 18:59",25,0,2,27,2,0,2
"Baldwin City Public Library",2023-04-06,Thursday,"5:00 - 5:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-04-06,Thursday,"7:00 - 7:59",0,3,0,3,0,2,2
"Baldwin City Public Library",2023-04-06,Thursday,"8:00 - 8:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2023-04-06,Thursday,"10:00 - 10:59",6,0,31,37,1,0,1
"Baldwin City Public Library",2023-04-06,Thursday,"11:00 - 11:59",0,0,35,35,0,0,
"Baldwin City Public Library",2023-04-06,Thursday,"12:00 - 12:59",4,0,7,11,4,0,4
"Baldwin City Public Library",2023-04-06,Thursday,"13:00 - 13:59",2,0,0,2,2,0,2
"Baldwin City Public Library",2023-04-06,Thursday,"14:00 - 14:59",1,0,3,4,1,0,1
"Baldwin City Public Library",2023-04-06,Thursday,"15:00 - 15:59",36,0,29,65,8,0,8
"Baldwin City Public Library",2023-04-06,Thursday,"16:00 - 16:59",1,1,10,12,1,1,2
"Baldwin City Public Library",2023-04-06,Thursday,"17:00 - 17:59",9,0,0,9,2,0,2
"Baldwin City Public Library",2023-04-06,Thursday,"18:00 - 18:59",1,0,0,1,1,0,1
"Baldwin City Public Library",2023-04-07,Friday,"10:00 - 10:59",5,0,22,27,2,0,2
"Baldwin City Public Library",2023-04-07,Friday,"11:00 - 11:59",16,0,39,55,6,0,6
"Baldwin City Public Library",2023-04-07,Friday,"12:00 - 12:59",6,0,4,10,3,0,3
"Baldwin City Public Library",2023-04-07,Friday,"13:00 - 13:59",3,1,0,4,2,1,3
"Baldwin City Public Library",2023-04-07,Friday,"14:00 - 14:59",22,2,20,44,8,1,8
"Baldwin City Public Library",2023-04-07,Friday,"15:00 - 15:59",5,0,41,46,3,0,3
"Baldwin City Public Library",2023-04-07,Friday,"16:00 - 16:59",6,0,0,6,2,0,2
"Baldwin City Public Library",2023-04-07,Friday,"20:00 - 20:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2023-04-08,Saturday,"7:00 - 7:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-04-08,Saturday,"10:00 - 10:59",6,14,8,28,3,3,5
"Baldwin City Public Library",2023-04-08,Saturday,"11:00 - 11:59",8,4,27,39,3,1,4
"Baldwin City Public Library",2023-04-08,Saturday,"12:00 - 12:59",7,0,17,24,2,0,2
"Baldwin City Public Library",2023-04-08,Saturday,"13:00 - 13:59",18,0,4,22,2,0,2
"Baldwin City Public Library",2023-04-10,Monday,"6:00 - 6:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-04-10,Monday,"10:00 - 10:59",19,0,30,49,4,0,4
"Baldwin City Public Library",2023-04-10,Monday,"11:00 - 11:59",8,0,4,12,5,0,5
"Baldwin City Public Library",2023-04-10,Monday,"12:00 - 12:59",21,1,20,42,3,1,3
"Baldwin City Public Library",2023-04-10,Monday,"13:00 - 13:59",27,4,2,33,2,3,5
"Baldwin City Public Library",2023-04-10,Monday,"14:00 - 14:59",4,5,6,15,1,1,2
"Baldwin City Public Library",2023-04-10,Monday,"15:00 - 15:59",8,0,5,13,4,0,4
"Baldwin City Public Library",2023-04-10,Monday,"16:00 - 16:59",11,4,64,79,6,2,7
"Baldwin City Public Library",2023-04-10,Monday,"17:00 - 17:59",20,4,19,43,4,2,5
"Baldwin City Public Library",2023-04-10,Monday,"18:00 - 18:59",2,0,0,2,2,0,2
"Baldwin City Public Library",2023-04-10,Monday,"23:00 - 23:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-04-11,Tuesday,"7:00 - 7:59",0,10,0,10,0,1,1
"Baldwin City Public Library",2023-04-11,Tuesday,"9:00 - 9:59",0,6,1,7,0,1,1
"Baldwin City Public Library",2023-04-11,Tuesday,"10:00 - 10:59",3,30,67,100,2,2,4
"Baldwin City Public Library",2023-04-11,Tuesday,"11:00 - 11:59",16,1,0,17,4,1,5
"Baldwin City Public Library",2023-04-11,Tuesday,"12:00 - 12:59",2,0,5,7,1,0,1
"Baldwin City Public Library",2023-04-11,Tuesday,"13:00 - 13:59",16,3,12,31,4,2,4
"Baldwin City Public Library",2023-04-11,Tuesday,"14:00 - 14:59",12,2,13,27,2,1,3
"Baldwin City Public Library",2023-04-11,Tuesday,"15:00 - 15:59",2,4,30,36,2,2,4
"Baldwin City Public Library",2023-04-11,Tuesday,"16:00 - 16:59",13,3,5,21,3,2,5
"Baldwin City Public Library",2023-04-11,Tuesday,"17:00 - 17:59",5,0,9,14,1,0,1
"Baldwin City Public Library",2023-04-11,Tuesday,"18:00 - 18:59",4,0,3,7,2,0,2
"Baldwin City Public Library",2023-04-11,Tuesday,"20:00 - 20:59",0,9,0,9,0,1,1
"Baldwin City Public Library",2023-04-12,Wednesday,"9:00 - 9:59",0,2,0,2,0,2,2
"Baldwin City Public Library",2023-04-12,Wednesday,"10:00 - 10:59",24,4,87,115,7,2,7
"Baldwin City Public Library",2023-04-12,Wednesday,"11:00 - 11:59",36,8,5,49,4,2,5
"Baldwin City Public Library",2023-04-12,Wednesday,"12:00 - 12:59",8,0,1,9,2,0,2
"Baldwin City Public Library",2023-04-12,Wednesday,"13:00 - 13:59",1,0,3,4,1,0,1
"Baldwin City Public Library",2023-04-12,Wednesday,"14:00 - 14:59",15,1,55,71,4,1,4
"Baldwin City Public Library",2023-04-12,Wednesday,"15:00 - 15:59",12,0,8,20,6,0,6
"Baldwin City Public Library",2023-04-12,Wednesday,"16:00 - 16:59",13,1,6,20,6,1,7
"Baldwin City Public Library",2023-04-12,Wednesday,"17:00 - 17:59",8,2,2,12,3,1,3
"Baldwin City Public Library",2023-04-12,Wednesday,"18:00 - 18:59",10,0,18,28,1,0,1
"Baldwin City Public Library",2023-04-12,Wednesday,"19:00 - 19:59",0,0,1,1,0,0,
"Baldwin City Public Library",2023-04-13,Thursday,"7:00 - 7:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-04-13,Thursday,"8:00 - 8:59",0,8,0,8,0,1,1
"Baldwin City Public Library",2023-04-13,Thursday,"9:00 - 9:59",1,1,1,3,1,1,2
"Baldwin City Public Library",2023-04-13,Thursday,"10:00 - 10:59",6,0,48,54,3,0,3
"Baldwin City Public Library",2023-04-13,Thursday,"11:00 - 11:59",10,0,4,14,3,0,3
"Baldwin City Public Library",2023-04-13,Thursday,"12:00 - 12:59",3,4,1,8,1,1,2
"Baldwin City Public Library",2023-04-13,Thursday,"13:00 - 13:59",1,0,10,11,1,0,1
"Baldwin City Public Library",2023-04-13,Thursday,"14:00 - 14:59",5,1,6,12,3,1,3
"Baldwin City Public Library",2023-04-13,Thursday,"15:00 - 15:59",12,0,13,25,4,0,4
"Baldwin City Public Library",2023-04-13,Thursday,"16:00 - 16:59",4,6,8,18,3,2,5
"Baldwin City Public Library",2023-04-13,Thursday,"17:00 - 17:59",8,0,6,14,2,0,2
"Baldwin City Public Library",2023-04-13,Thursday,"18:00 - 18:59",1,0,1,2,1,0,1
"Baldwin City Public Library",2023-04-13,Thursday,"20:00 - 20:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2023-04-14,Friday,"2:00 - 2:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-04-14,Friday,"9:00 - 9:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-04-14,Friday,"10:00 - 10:59",9,6,25,40,5,3,7
"Baldwin City Public Library",2023-04-14,Friday,"11:00 - 11:59",6,0,42,48,4,0,4
"Baldwin City Public Library",2023-04-14,Friday,"12:00 - 12:59",2,1,0,3,1,1,2
"Baldwin City Public Library",2023-04-14,Friday,"13:00 - 13:59",2,1,3,6,2,1,3
"Baldwin City Public Library",2023-04-14,Friday,"14:00 - 14:59",0,0,5,5,0,0,
"Baldwin City Public Library",2023-04-14,Friday,"15:00 - 15:59",13,0,18,31,4,0,4
"Baldwin City Public Library",2023-04-14,Friday,"16:00 - 16:59",7,1,1,9,5,1,6
"Baldwin City Public Library",2023-04-14,Friday,"18:00 - 18:59",0,0,1,1,0,0,
"Baldwin City Public Library",2023-04-15,Saturday,"7:00 - 7:59",0,4,0,4,0,1,1
"Baldwin City Public Library",2023-04-15,Saturday,"9:00 - 9:59",0,0,1,1,0,0,
"Baldwin City Public Library",2023-04-15,Saturday,"10:00 - 10:59",30,0,47,77,4,0,4
"Baldwin City Public Library",2023-04-15,Saturday,"11:00 - 11:59",37,7,4,48,2,4,4
"Baldwin City Public Library",2023-04-15,Saturday,"12:00 - 12:59",15,0,10,25,3,0,3
"Baldwin City Public Library",2023-04-15,Saturday,"13:00 - 13:59",5,0,4,9,3,0,3
"Baldwin City Public Library",2023-04-16,Sunday,"15:00 - 15:59",0,4,0,4,0,1,1
"Baldwin City Public Library",2023-04-16,Sunday,"18:00 - 18:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2023-04-17,Monday,"7:00 - 7:59",0,5,0,5,0,2,2
"Baldwin City Public Library",2023-04-17,Monday,"8:00 - 8:59",0,4,0,4,0,2,2
"Baldwin City Public Library",2023-04-17,Monday,"9:00 - 9:59",0,6,0,6,0,2,2
"Baldwin City Public Library",2023-04-17,Monday,"10:00 - 10:59",7,4,60,71,4,1,5
"Baldwin City Public Library",2023-04-17,Monday,"11:00 - 11:59",14,0,28,42,6,0,6
"Baldwin City Public Library",2023-04-17,Monday,"12:00 - 12:59",7,2,44,53,1,2,3
"Baldwin City Public Library",2023-04-17,Monday,"13:00 - 13:59",2,0,1,3,2,0,2
"Baldwin City Public Library",2023-04-17,Monday,"14:00 - 14:59",7,0,2,9,1,0,1
"Baldwin City Public Library",2023-04-17,Monday,"15:00 - 15:59",11,0,12,23,5,0,5
"Baldwin City Public Library",2023-04-17,Monday,"16:00 - 16:59",9,0,20,29,4,0,4
"Baldwin City Public Library",2023-04-17,Monday,"17:00 - 17:59",27,0,3,30,3,0,3
"Baldwin City Public Library",2023-04-17,Monday,"18:00 - 18:59",2,0,3,5,2,0,2
"Baldwin City Public Library",2023-04-17,Monday,"20:00 - 20:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-04-17,Monday,"21:00 - 21:59",0,10,0,10,0,1,1
"Baldwin City Public Library",2023-04-17,Monday,"22:00 - 22:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-04-18,Tuesday,"1:00 - 1:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-04-18,Tuesday,"9:00 - 9:59",1,0,0,1,1,0,1
"Baldwin City Public Library",2023-04-18,Tuesday,"10:00 - 10:59",1,0,45,46,1,0,1
"Baldwin City Public Library",2023-04-18,Tuesday,"11:00 - 11:59",2,0,44,46,1,0,1
"Baldwin City Public Library",2023-04-18,Tuesday,"13:00 - 13:59",17,0,10,27,3,0,3
"Baldwin City Public Library",2023-04-18,Tuesday,"14:00 - 14:59",5,0,6,11,3,0,3
"Baldwin City Public Library",2023-04-18,Tuesday,"15:00 - 15:59",21,0,28,49,3,0,3
"Baldwin City Public Library",2023-04-18,Tuesday,"16:00 - 16:59",27,4,21,52,9,3,9
"Baldwin City Public Library",2023-04-18,Tuesday,"17:00 - 17:59",3,2,3,8,2,2,3
"Baldwin City Public Library",2023-04-18,Tuesday,"18:00 - 18:59",3,0,8,11,3,0,3
"Baldwin City Public Library",2023-04-18,Tuesday,"20:00 - 20:59",0,4,0,4,0,1,1
"Baldwin City Public Library",2023-04-19,Wednesday,"10:00 - 10:59",22,5,42,69,7,1,8
"Baldwin City Public Library",2023-04-19,Wednesday,"11:00 - 11:59",20,6,38,64,5,2,6
"Baldwin City Public Library",2023-04-19,Wednesday,"12:00 - 12:59",1,0,9,10,1,0,1
"Baldwin City Public Library",2023-04-19,Wednesday,"13:00 - 13:59",4,0,2,6,3,0,3
"Baldwin City Public Library",2023-04-19,Wednesday,"15:00 - 15:59",8,0,29,37,3,0,3
"Baldwin City Public Library",2023-04-19,Wednesday,"16:00 - 16:59",25,1,30,56,7,1,7
"Baldwin City Public Library",2023-04-19,Wednesday,"17:00 - 17:59",8,1,2,11,3,1,4
"Baldwin City Public Library",2023-04-19,Wednesday,"21:00 - 21:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2023-04-20,Thursday,"9:00 - 9:59",0,6,15,21,0,2,2
"Baldwin City Public Library",2023-04-20,Thursday,"10:00 - 10:59",13,3,26,42,4,1,5
"Baldwin City Public Library",2023-04-20,Thursday,"11:00 - 11:59",28,4,11,43,6,1,6
"Baldwin City Public Library",2023-04-20,Thursday,"12:00 - 12:59",3,1,0,4,2,1,2
"Baldwin City Public Library",2023-04-20,Thursday,"13:00 - 13:59",5,0,40,45,3,0,3
"Baldwin City Public Library",2023-04-20,Thursday,"14:00 - 14:59",6,1,2,9,4,1,5
"Baldwin City Public Library",2023-04-20,Thursday,"15:00 - 15:59",22,0,15,37,10,0,10
"Baldwin City Public Library",2023-04-20,Thursday,"16:00 - 16:59",7,0,7,14,3,0,3
"Baldwin City Public Library",2023-04-20,Thursday,"17:00 - 17:59",13,0,19,32,5,0,5
"Baldwin City Public Library",2023-04-20,Thursday,"18:00 - 18:59",5,1,15,21,3,1,4
"Baldwin City Public Library",2023-04-20,Thursday,"20:00 - 20:59",0,4,0,4,0,1,1
"Baldwin City Public Library",2023-04-20,Thursday,"21:00 - 21:59",0,12,0,12,0,1,1
"Baldwin City Public Library",2023-04-21,Friday,"10:00 - 10:59",12,2,20,34,7,1,8
"Baldwin City Public Library",2023-04-21,Friday,"11:00 - 11:59",44,4,34,82,3,3,4
"Baldwin City Public Library",2023-04-21,Friday,"12:00 - 12:59",15,0,53,68,2,0,2
"Baldwin City Public Library",2023-04-21,Friday,"13:00 - 13:59",3,0,5,8,2,0,2
"Baldwin City Public Library",2023-04-21,Friday,"14:00 - 14:59",48,0,25,73,10,0,10
"Baldwin City Public Library",2023-04-21,Friday,"15:00 - 15:59",2,3,3,8,2,2,4
"Baldwin City Public Library",2023-04-21,Friday,"16:00 - 16:59",20,0,10,30,6,0,6
"Baldwin City Public Library",2023-04-22,Saturday,"7:00 - 7:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-04-22,Saturday,"9:00 - 9:59",0,0,11,11,0,0,
"Baldwin City Public Library",2023-04-22,Saturday,"10:00 - 10:59",28,2,36,66,5,1,5
"Baldwin City Public Library",2023-04-22,Saturday,"11:00 - 11:59",20,2,10,32,5,1,6
"Baldwin City Public Library",2023-04-22,Saturday,"12:00 - 12:59",14,1,1,16,3,1,4
"Baldwin City Public Library",2023-04-22,Saturday,"13:00 - 13:59",18,0,4,22,6,0,6
"Baldwin City Public Library",2023-04-22,Saturday,"15:00 - 15:59",0,4,0,4,0,1,1
"Baldwin City Public Library",2023-04-23,Sunday,"10:00 - 10:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-04-24,Monday,"7:00 - 7:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2023-04-24,Monday,"8:00 - 8:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-04-24,Monday,"9:00 - 9:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2023-04-24,Monday,"10:00 - 10:59",8,16,52,76,2,1,3
"Baldwin City Public Library",2023-04-24,Monday,"11:00 - 11:59",8,6,3,17,3,1,4
"Baldwin City Public Library",2023-04-24,Monday,"12:00 - 12:59",3,0,60,63,2,0,2
"Baldwin City Public Library",2023-04-24,Monday,"13:00 - 13:59",3,7,0,10,2,3,4
"Baldwin City Public Library",2023-04-24,Monday,"14:00 - 14:59",7,0,8,15,4,0,4
"Baldwin City Public Library",2023-04-24,Monday,"15:00 - 15:59",13,8,11,32,5,1,6
"Baldwin City Public Library",2023-04-24,Monday,"16:00 - 16:59",13,1,18,32,6,1,6
"Baldwin City Public Library",2023-04-24,Monday,"17:00 - 17:59",13,7,15,35,4,1,5
"Baldwin City Public Library",2023-04-24,Monday,"18:00 - 18:59",4,1,12,17,1,1,2
"Baldwin City Public Library",2023-04-25,Tuesday,"1:00 - 1:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2023-04-25,Tuesday,"8:00 - 8:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2023-04-25,Tuesday,"9:00 - 9:59",0,0,1,1,0,0,
"Baldwin City Public Library",2023-04-25,Tuesday,"10:00 - 10:59",0,0,60,60,0,0,
"Baldwin City Public Library",2023-04-25,Tuesday,"11:00 - 11:59",20,2,6,28,5,2,7
"Baldwin City Public Library",2023-04-25,Tuesday,"12:00 - 12:59",3,0,15,18,1,0,1
"Baldwin City Public Library",2023-04-25,Tuesday,"13:00 - 13:59",21,0,2,23,7,0,7
"Baldwin City Public Library",2023-04-25,Tuesday,"14:00 - 14:59",12,0,21,33,3,0,3
"Baldwin City Public Library",2023-04-25,Tuesday,"15:00 - 15:59",5,1,5,11,3,1,4
"Baldwin City Public Library",2023-04-25,Tuesday,"16:00 - 16:59",7,5,3,15,3,2,4
"Baldwin City Public Library",2023-04-25,Tuesday,"17:00 - 17:59",9,8,36,53,3,1,4
"Baldwin City Public Library",2023-04-25,Tuesday,"18:00 - 18:59",1,0,1,2,1,0,1
"Baldwin City Public Library",2023-04-25,Tuesday,"20:00 - 20:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2023-04-26,Wednesday,"7:00 - 7:59",0,9,0,9,0,1,1
"Baldwin City Public Library",2023-04-26,Wednesday,"10:00 - 10:59",30,7,46,83,4,1,5
"Baldwin City Public Library",2023-04-26,Wednesday,"11:00 - 11:59",18,0,18,36,4,0,4
"Baldwin City Public Library",2023-04-26,Wednesday,"12:00 - 12:59",3,3,10,16,2,1,3
"Baldwin City Public Library",2023-04-26,Wednesday,"13:00 - 13:59",4,23,29,56,2,3,5
"Baldwin City Public Library",2023-04-26,Wednesday,"14:00 - 14:59",2,0,20,22,2,0,2
"Baldwin City Public Library",2023-04-26,Wednesday,"15:00 - 15:59",16,1,14,31,7,1,8
"Baldwin City Public Library",2023-04-26,Wednesday,"16:00 - 16:59",17,0,20,37,7,0,7
"Baldwin City Public Library",2023-04-26,Wednesday,"17:00 - 17:59",5,0,5,10,1,0,1
"Baldwin City Public Library",2023-04-26,Wednesday,"18:00 - 18:59",16,3,10,29,3,1,4
"Baldwin City Public Library",2023-04-27,Thursday,"6:00 - 6:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-04-27,Thursday,"10:00 - 10:59",6,0,44,50,1,0,1
"Baldwin City Public Library",2023-04-27,Thursday,"11:00 - 11:59",11,0,3,14,3,0,3
"Baldwin City Public Library",2023-04-27,Thursday,"12:00 - 12:59",11,0,29,40,5,0,5
"Baldwin City Public Library",2023-04-27,Thursday,"13:00 - 13:59",2,0,15,17,1,0,1
"Baldwin City Public Library",2023-04-27,Thursday,"14:00 - 14:59",16,0,37,53,7,0,7
"Baldwin City Public Library",2023-04-27,Thursday,"15:00 - 15:59",24,4,25,53,7,2,8
"Baldwin City Public Library",2023-04-27,Thursday,"16:00 - 16:59",11,0,9,20,5,0,5
"Baldwin City Public Library",2023-04-27,Thursday,"17:00 - 17:59",7,0,10,17,2,0,2
"Baldwin City Public Library",2023-04-27,Thursday,"18:00 - 18:59",3,0,1,4,2,0,2
"Baldwin City Public Library",2023-04-27,Thursday,"19:00 - 19:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-04-28,Friday,"6:00 - 6:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-04-28,Friday,"7:00 - 7:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-04-28,Friday,"10:00 - 10:59",6,0,19,25,3,0,3
